id	created_at	updated_at	name	district_id
1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bulawayo	1
2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Harare	2
3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Betera	3
4	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chapwanya	3
5	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chikuwa	3
6	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chimombe 'b (Chimombe-chiweshe)	3
7	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chimombe A	3
8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chimombe B	3
9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chimombe East	3
10	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chimombe West	3
11	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chimombe West (Chimutsa W)	3
12	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chimutsa East	3
13	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chirozva A	3
14	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chirozva B	3
15	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chitsunge	3
16	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chiweshe	3
17	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Garamwera	3
18	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mabvuregudo	3
19	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Makumbe	3
20	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Makuvise	3
21	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Marume	3
22	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mawire	3
23	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mombeyarara A	3
24	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mombeyarara B	3
25	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mudinzwa A	3
26	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mudinzwa B	3
27	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mudzamiri	3
28	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Munyira	3
29	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Murambinda	3
30	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Murwira	3
31	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mushumba East	3
32	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mushumba West	3
33	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mutiusinazita	3
34	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nechavava	3
35	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nerutanga	3
36	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Neshava	3
37	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Biriri	4
38	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bumha (shinja Rs)	4
39	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chabika	4
40	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chakowa	4
41	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Changazi	4
42	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chayamiti	4
43	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chikukwa	4
44	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ngorima A	4
45	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ngorima B	4
46	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyahonde (nagodi Rs)	4
47	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyanyadzi	4
48	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Rupise	4
49	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Shinja	4
50	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chikwakwa	4
51	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chiramba	4
52	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Guune	4
53	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Kudzanga	4
54	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Manyuseni	4
55	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mhakwe	4
56	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mhandarume	4
57	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ada Chisumbanje	5
58	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ada Middle Sabi	5
59	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bangwe/maunganidze	5
60	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Checheche	5
61	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chibunji	5
62	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chibuwe	5
63	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chikore	5
64	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chinyaduma	5
65	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chipinge Urban	5
66	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chisumbanje	5
67	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chisungo	5
68	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chitenderano	5
69	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chitepo	5
70	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Doroi	5
71	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dumisani	5
72	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gumira	5
73	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Hondoyapera	5
74	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Jersey	5
75	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Machona	5
76	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Madhuku	5
77	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mahenye	5
78	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Manzvire	5
79	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Maongere	5
80	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mapungwana	5
81	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Masonga	5
82	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mbuyanehanda	5
83	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Musani	5
84	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mushandirapamwe	5
85	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Musirizwi A	5
86	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Musirizwi B	5
87	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mutandahwe	5
88	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Muzite	5
89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ngaone	5
90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyagadza I	5
91	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyagadza Ii	5
92	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamukunga	5
93	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyaringire	5
94	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Rudo	5
95	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Small Dell Estate	5
96	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tamandayi	5
97	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tongogara Refugee Camp	5
98	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Turaizvombo	5
99	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tuzuka	5
100	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Batanai	6
101	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bembero	6
102	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chiduku	6
103	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chinyamahumba	6
104	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chitangazuva	6
105	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Denzva	6
106	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dowa	6
107	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dumbamwe	6
108	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gweza	6
109	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gwidza	6
110	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mashayamvura	6
111	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Matotwe	6
112	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mhezi	6
113	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mutombwa	6
114	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mutungagore	6
115	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nehanda	6
116	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ngowe	6
117	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyakujara	6
118	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyahangare	6
119	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyahonwe	6
120	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamagura	6
121	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamatanda	6
122	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamidzi	6
123	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Pasipanodya	6
124	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Rongwe	6
125	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ruombwe	6
126	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sangano	6
127	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tikwiri	6
128	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tsagura	6
129	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Zurura	6
130	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Buwerimwe	7
131	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bvumba L.s.c.f.a	7
132	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chiadzwa	7
133	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chimoio	7
134	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chindunduma	7
135	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chishakwe I	7
136	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chishakwe Ii	7
137	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chitora	7
138	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dora North	7
139	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dora South	7
140	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dzobo	7
141	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gandayi	7
142	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gombakomba	7
143	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Kugarisana	7
144	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Kushingirira	7
145	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mafararikwa A	7
146	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mafararikwa B	7
147	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mudzimundiringe	7
148	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mukuni S.s.c.f.a	7
149	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mukwada	7
150	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Munyoro	7
151	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mupudzi I	7
152	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mupudzi Ii	7
153	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Muradzikwa	7
154	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Zimunya	7
155	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Murare	7
156	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mutanda I	7
157	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mutanda Ii	7
158	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mutsago	7
159	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mutupo	7
160	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ngomasha	7
161	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nhamburiko	7
162	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyachityu	7
163	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyahundi	7
164	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamazura Rs	7
165	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Rowa	7
166	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chandisinai	8
167	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chikomba A	8
168	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chikomba B	8
169	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Doweguru	8
170	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gondecharodzo	8
171	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mandeya A	8
172	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mandeya B	8
173	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mudwaramaredza	8
174	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mudzindiko	8
175	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Muparutsa	8
176	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyakujara	8
177	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamaende	8
178	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamhuka	8
179	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Rutungagore	8
180	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sadziwa	8
181	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sahumani	8
182	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Samanga A	8
183	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Samanga B	8
184	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Samaringa	8
185	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sanyahwe East	8
186	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sanyahwe West	8
187	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Zindi	8
188	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bende	9
189	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chitsanza	9
190	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gairezi Rs	9
191	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gonde	9
192	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Guramatunhu	9
193	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Marawo	9
194	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mutombwa	9
195	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyabunje	9
196	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyadowa	9
197	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyagota	9
198	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyakomba	9
199	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamahumba	9
200	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamaropa	9
201	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamasara	9
202	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamubarawanda	9
203	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyamutowera	9
204	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyanga South	9
205	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyanga South Rs	9
206	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyanga Town	9
207	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyautare	9
208	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Ruwangwe	9
209	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Rwenya Game Park	9
210	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sanhani/shungu/kuedza	9
211	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Sanyatwe	9
212	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tabudirira	9
213	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tombo I	9
214	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tombo Ii	9
215	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Tongogara	9
216	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chiveso	10
217	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Dindinyongwe	10
218	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Gudza	10
219	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Guwa	10
220	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mhumhurwi	10
221	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Muchapondwa	10
222	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Muonwe	10
223	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mupandira	10
224	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Mutowa	10
225	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Nyava	10
226	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bepura I	11
227	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bepura Ii	11
228	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Bepura Iii	11
229	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chapoto	11
230	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chipuriro A	11
231	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chipuriro B	11
232	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chipuriro C	11
233	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05	Chiriwo	11
