id	created_at	updated_at	strength_numerator	manufactured_medication_id	consumable_id
312	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	253	313
313	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	257	314
314	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	258	315
315	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	259	316
316	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	260	317
317	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	261	318
318	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	262	319
319	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	22.7	263	320
320	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	259	321
321	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	264	322
322	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	265	323
323	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	266	324
324	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	267	325
325	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	268	326
326	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	263	327
327	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	269	328
328	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	270	329
329	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	264	330
330	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	18	271	331
331	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	272	332
332	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	273	333
333	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	274	334
334	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	275	335
335	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	24	276	336
336	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	22.5	271	337
337	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	272	338
338	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	277	339
339	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	278	340
340	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	279	341
341	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	276	342
342	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	22.5	280	343
343	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	281	344
344	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	282	345
345	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	283	346
346	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	279	347
347	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	284	348
348	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	285	349
349	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	286	350
350	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	283	351
351	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	287	352
352	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	288	353
353	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	289	354
354	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	3	290	355
355	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	291	356
356	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.1	292	357
357	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	285	358
358	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	293	359
359	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	294	360
360	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	295	361
361	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	291	362
362	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	296	363
363	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	297	364
364	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	3	298	365
365	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	299	366
366	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	300	367
367	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	301	368
368	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	302	369
369	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	303	370
370	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	304	371
371	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	24	305	372
372	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	0.5	306	373
373	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	307	374
374	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	308	375
375	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	301	376
376	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	49	305	377
377	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	309	378
378	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	310	379
379	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	311	380
380	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	59	305	381
381	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	125	312	382
382	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	37.5	313	383
383	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	314	384
384	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	315	385
385	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	3	316	386
386	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	311	387
387	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	317	388
388	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.5	318	389
389	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	319	390
390	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	296	305	391
391	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	314	392
392	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	270	315	393
393	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	320	394
394	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	3	321	395
395	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	322	396
396	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	323	397
397	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	324	398
398	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	325	399
399	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	326	400
400	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	322	401
401	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	327	402
402	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	328	403
403	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	6	329	404
404	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	330	405
405	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	331	406
406	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	332	407
407	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	333	408
408	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	135	326	409
409	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	334	410
410	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	335	411
411	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	336	412
412	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	3	337	413
413	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	338	414
414	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	339	415
415	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	340	416
416	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	341	417
417	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	342	418
418	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	343	419
419	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	338	420
420	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	344	421
421	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	345	422
422	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	346	423
423	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	67.5	342	424
424	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	347	425
425	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	348	426
426	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	349	427
427	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	350	428
428	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	351	429
429	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	125	352	430
430	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	353	431
431	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	354	432
432	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	355	433
433	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	356	434
434	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	357	435
435	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	358	436
436	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	67.5	354	437
437	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	359	438
438	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	360	439
439	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	361	440
440	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	362	441
441	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	363	442
442	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	364	443
443	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	365	444
444	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	366	445
445	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	367	446
446	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	368	447
447	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	369	448
448	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	370	449
449	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	6	371	450
450	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	372	451
451	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	373	452
452	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	135	366	453
453	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	374	454
454	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	375	455
455	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	9	371	456
456	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	376	457
457	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	377	458
458	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	378	459
459	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	379	460
460	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	380	461
461	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	381	462
462	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	16	371	463
463	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	382	464
464	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	383	465
465	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	384	466
466	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	385	467
467	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	386	468
468	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	270	379	469
469	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	480	380	470
470	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	387	471
471	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	388	472
472	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	15	386	473
473	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	389	474
474	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	390	475
475	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	391	476
476	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	392	477
477	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	386	478
478	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	393	479
479	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	30	389	480
480	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	394	481
481	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	395	482
482	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	396	483
483	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	397	484
484	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	391	485
485	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	398	486
486	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	389	487
487	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	399	488
488	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	400	489
489	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	401	490
490	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4	402	491
491	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	403	492
492	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	404	493
493	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	405	494
494	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	406	495
495	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	8	407	496
496	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	404	497
497	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	408	498
498	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	409	499
499	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	410	500
500	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	411	501
501	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	412	502
502	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	413	503
503	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	414	504
504	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	407	505
505	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	400	415	506
506	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	40	416	507
507	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	417	508
508	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	418	509
509	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4	419	510
510	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	420	511
511	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	125	421	512
512	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	422	513
513	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	240	416	514
514	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	8	423	515
515	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	424	516
516	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	425	517
517	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	426	518
518	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	427	519
519	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	12.5	428	520
520	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	429	521
521	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	430	522
522	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	431	523
523	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	432	524
524	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	16	433	525
525	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	32	428	526
526	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	434	527
527	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4	435	528
528	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	431	529
529	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	436	530
530	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	437	531
531	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	438	532
532	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	439	533
533	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	440	534
534	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	32	441	535
535	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	12.5	442	536
536	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	500	443	537
537	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	444	538
538	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	150	445	539
539	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	446	540
540	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	447	541
541	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	448	542
542	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	81	449	543
543	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	16	442	544
544	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	450	545
545	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	444	546
546	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	451	547
547	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	452	548
548	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4	453	549
549	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	454	550
550	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1	455	551
551	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	456	552
552	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	25	457	553
553	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	458	554
554	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	459	555
555	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	460	556
556	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	250	461	557
557	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	32	457	558
558	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	50	462	559
559	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4	463	560
560	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	464	561
561	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	300	465	562
562	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	460	563
563	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	466	564
564	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	125	467	565
565	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	468	566
566	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	469	567
567	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	470	568
568	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2.455	471	569
569	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	2	472	570
570	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	473	571
571	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	875	467	572
572	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	6	474	573
573	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	475	574
574	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	476	575
575	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	480	470	576
576	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	4	477	577
577	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	15	471	578
578	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	474	579
579	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	478	580
580	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	625	479	581
581	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	80	480	582
582	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	75	471	583
583	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	481	584
584	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	482	585
585	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1000	483	586
586	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	484	587
587	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	6	485	588
588	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	486	589
589	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	165	471	590
590	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	487	591
591	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	375	488	592
592	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	484	593
593	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	100	489	594
594	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	1000	490	595
595	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	200	485	596
596	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	20	491	597
597	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	349.755	471	598
598	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	5	492	599
599	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	120	493	600
600	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	625	494	601
601	2024-03-23 15:10:15.913664-04	2024-03-23 15:10:15.913664-04	10	495	602
