condition_id	icd10_code	created_at	updated_at
c_9917	S46.919D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9917	S46.919S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3349	N32.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_22881	L02.01	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10852	A60.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10322	D36.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8133	D34	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9569	R10.829	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3982	R10.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10235	L85.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9761	R39.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10338	D27.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_22099	N48.30	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4701	K73.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2962	Q82.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8166	R58	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_26601	M79.676	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6690	M43.6	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6689	B08.20	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6700	N39.44	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9787	T70.29XA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9787	T70.29XD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9787	T70.29XS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_17484	F29	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8237	M79.669	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_7190	R43.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9995	H26.009	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2875	D45	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8271	R73.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2302	L70.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_14631	B20	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_14631	P35.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4648	T50.901A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4648	T50.901D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4648	T50.901S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_26602	S56.919A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_26602	S56.919D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_26602	S56.919S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4378	M51.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10598	B35.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10608	D48.5	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2927	H90.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9441	R68.84	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9561	S39.012A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9561	S39.012D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9561	S39.012S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10409	C49.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9777	K90.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10416	C56.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8792	I82.90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8802	B99.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8802	K76.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3245	Q79.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_13653	F50.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10381	L10.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11228	N28.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2884	I34.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10426	C49.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10009	H34.8192	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21913	K65.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10817	K51.40	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9856	N88.3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10052	Q82.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4361	N13.70	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8341	J39.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_7936	R44.3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2321	T14.8XXA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2321	T14.8XXD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2321	T14.8XXS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6717	R15.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2215	I31.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8411	D15.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9822	R04.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9691	R10.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21740	T69.1XXA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21740	T69.1XXD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21740	T69.1XXS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9701	E28.39	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10582	D23.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9978	H40.1490	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_7372	M25.00	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_17217	F60.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9099	B08.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3375	N36.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2903	F19.10	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19519	G96.00	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10025	L88	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_25649	N48.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11559	A68.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11560	A68.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8287	T79.1XXA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8287	T79.1XXD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8287	T79.1XXS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10616	Q82.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11185	I10	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2162	D72.819	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_29984	N89.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209B	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209C	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209E	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209F	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209G	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209H	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209J	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209K	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209M	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209N	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209P	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209Q	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209R	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9424	S82.209S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_7703	Z78.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19536	I61.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10546	K73.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2155	R16.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_20711	K22.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6142	T14.91XA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6142	T14.91XD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6142	T14.91XS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4317	G81.90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10356	D39.10	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9571	R39.11	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10661	L81.7	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10529	C43.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8211	K14.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10390	C49.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10389	D21.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10400	C49.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_365	I50.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5389	N25.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5400	F95.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8575	N45.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9587	K13.79	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10617	Q85.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6664	F81.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10721	R86.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11108	C91.40	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2232	J90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11098	J84.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_22725	L30.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10443	D48.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9614	R22.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21930	F44.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_22029	N60.09	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6847	D51.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3228	I12.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3228	N18.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10330	D35.00	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_13348	F14.10	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3244	J43.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4302	C96.6	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4702	K83.09	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10704	L21.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_30021	N32.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9918	S43.409A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9918	S43.409D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9918	S43.409S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6681	I89.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9735	K03.5	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2911	G03.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2145	E83.52	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11082	N30.90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9770	R23.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9769	R23.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2466	D58.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8151	C88.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6497	G95.20	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10035	E80.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5677	I07.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6359	I77.70	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9753	K05.219	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6708	J35.01	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9892	S92.919A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9892	S92.919B	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9892	S92.919D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9892	S92.919G	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9892	S92.919K	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9892	S92.919P	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9892	S92.919S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2937	R32	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8167	D64.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8357	Q43.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8949	R44.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3870	S37.009A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3870	S37.009D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3870	S37.009S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3766	M85.60	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2311	M06.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9882	H21.00	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8324	E78.00	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4698	N64.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11897	I20.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11907	B73.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9936	B35.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11298	C73	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10669	Q82.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10853	B00.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21784	L44.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_18022	M54.12	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8231	L30.4	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8125	B74.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_15915	K41.90	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10663	L72.11	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10383	D44.4	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4666	K83.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11536	R35.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8595	G61.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2947	O15.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2869	E27.40	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2870	E04.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8585	K63.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9400	T18.9XXA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9400	T18.9XXD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9400	T18.9XXS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10819	T14.90XA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10819	T14.90XD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10819	T14.90XS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10819	W88.8XXA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10819	W88.8XXD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10819	W88.8XXS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2470	L93.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8143	E56.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10636	L81.4	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10636	X32.XXXS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10618	D21.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2164	F20.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10357	D29.20	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8404	J38.7	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8394	M60.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3230	H52.10	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3229	I87.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8213	K22.3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2912	G71.00	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_21812	R22.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10054	A52.15	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_23375	M76.50	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4736	D57.3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_22353	R26.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6699	J21.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6709	B86	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10593	L30.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8310	A56.01	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8309	A28.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2399	R19.00	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3247	E11.319	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10375	C43.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2485	N94.10	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2182	G35	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4504	G93.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_15150	Q36.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5087	I62.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2930	R39.12	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9937	B35.3	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2929	N20.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19928	S83.106A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19928	S83.106D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19928	S83.106S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10193	N47.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10203	T14.8XXA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10203	T14.8XXD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10203	T14.8XXS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2565	K52.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10358	D27.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10705	D23.30	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19929	S93.06XA	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19929	S93.06XD	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19929	S93.06XS	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19930	S93.306A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19930	S93.306D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_19930	S93.306S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11501	N04.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_20712	K22.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10653	L30.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10679	I87.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_368	J18.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5132	H73.20	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10392	C49.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10402	C55	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_11527	N02.8	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9713	K04.1	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10374	D22.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_3367	K56.609	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2668	K44.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8768	K86.89	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4233	A51.31	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_9616	L91.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4381	G82.50	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_4503	N45.2	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10584	M31.0	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6224	T59.811A	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6224	T59.811D	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6224	T59.811S	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_6224	J70.5	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8186	I26.99	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_2946	N93.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10757	Q05.9	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_8326	E87.29	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_5088	F82	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
c_10237	K11.20	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
