id	value	units
cb01999a-cc2f-4ca8-8f30-ef773fd6a4bb	75	IU
4babd9b6-1b16-410e-9c04-c618a3d6f6e9	200	MCG
8426d866-d427-4450-80f7-f67f41d921cb	200	MCG
02bcb4b6-05ca-4ef3-aaa4-65ce777caf0f	5	MG
2d3865e3-889b-4f02-8a07-a523cc8931bd	0.5	G
d9087809-6a44-4521-a32f-1124c88550e0	50	MG
c4594137-cdb9-4524-a69b-b99632a2d55f	400	MG
7eaf37ac-d0d8-409f-8e9d-d39b00264632	80	MG
d35599d6-d2bd-4cd5-aa6a-010f2ba1f8d0	400	MG
49d8fd87-074f-4ca8-bcc1-c7697c80d960	24	MG
00a4cb39-1e5c-4cb0-8680-21d7646e7542	81	MG
fc94fe63-5333-41d1-91e2-5a3bdef79091	10	MG
438124c5-cd99-43bc-9147-9006890c739e	25	MG
0606c785-8082-4850-a431-f8d945cb5128	150	G
bd54bc3a-3e75-47c6-9a8c-3f2f54f280a0	50	G
243b335d-6b65-4ace-8d7b-d5557bf36fc2	0.15	MG
af4212e4-26a7-475c-9a17-0f3b14eda9a8	0.05	MG
f950933c-6973-4d4f-b2be-5b854d5782b8	20	MG
6f24071e-9fbd-4672-8702-73e214a59297	120	MG
c6cfb12e-7e1f-46cd-a040-9eafd1c51456	1000	MG
6399ba69-e0fa-4897-a6e7-2362f9b0d4ce	500	MG
7acf01bb-4784-4647-b834-615867fed298	20	G
ca03d055-c9cf-468b-8f27-f3735582f22c	100	MG
81ef40cc-9e6c-42b4-9c10-3df4593cd42e	1	G
f6806147-f2af-448b-874e-5f4fce899785	1	G
77ca0fc4-73d6-4bac-b84f-0a97cbeb8b3e	1	G
fc7a90d3-a881-4774-ba78-d7d471b83bf6	1	G
ee7ea842-4f88-48b9-b38c-06aeea2a71d2	1	G
14c63e71-0899-4292-9d96-941372aca986	500	MG
c4440387-811f-40d5-9004-36788c6da64d	100	MG
ff146e9e-8cd8-4770-af86-e5e1fd558fab	100	MG
7c4bb7ec-d244-4a70-a1db-144ef2260af2	1	G
174e33d0-4e9a-4cb7-8f91-8378b0d31345	2	G
7c312980-d47d-4df2-9daa-073d4e6121ac	2	G
6df8ed81-e361-4892-a3ce-978b5d1cb42e	100	MG
c46c26a7-62d1-4da2-b0a8-0e3a6515bf7f	1	G
509c3e7e-855b-42ed-96ab-189302c0682d	1	G
03261643-298e-4311-87e5-3d7a49fef307	1	G
943221c9-19fa-4d5c-8946-66c1ac00627d	500	MG
07400a06-15cf-4ef2-8f82-b4e4e2b414e8	500	MG
5c877f7e-6f89-4024-b552-939432ceb77d	4	MG
17f4d407-23e1-4889-8d49-890e022d3cf2	150	MG
cb2cf28d-19ec-4b43-939e-261e3d917d97	500	MG
d52e5f75-0fad-4efd-b4da-c59c80436337	25	MG
ba03cdb6-3f14-41d3-88f6-a63e8636e646	12.5	MG
2fc473fd-b899-4b04-b820-0b96896c2e5e	200	MG
2fb4ce64-3a94-4b6a-91b2-987aa38316de	200	MG
3dcaffac-e549-491b-a1c4-2e08a1ee1543	200	MG
b64824f4-4a72-4357-b99a-7e13e5595caf	450	MG
b9145712-5a19-4d87-9b7d-d1aea1ab58b4	150	MG
405d12b2-8e59-4928-a9a6-67a7a5712c5b	10	MG
be7cb90e-757d-4aa1-a9df-2a9df5a8d8e2	5	MG
4d81804a-2ecd-4970-991e-d502c35f0396	3.125	MG
e7af3237-ea1c-4a3b-947b-196127d843eb	6.25	MG
3a56685c-2938-4b7b-9678-255bcf39f1f2	25	MG
c120c318-2f33-42ec-acaf-51e73ab76b51	160	MG
490f8398-f2fe-4235-b88f-cc2fb8cf2cbb	12.5	MG
9c0d47a3-2f57-4abf-ac7f-7b5ccc06a1e5	160	MG
cc51806e-cb2e-4b2c-b380-5a3ca6d4e430	12.5	MG
4020e87d-46d9-4103-8fab-f632d4b39e3e	80	MG
b98bdb87-f611-42eb-a501-05295f299a87	40	MG
eee592c3-69b1-4dda-a45b-fe8761060612	80	MG
38f12b18-80a0-4956-92d7-689978be0c3f	12.5	MG
00f1d266-4caf-48c4-9d01-dc38ddc915fa	40	MG
13d636c1-4c25-4089-8b2d-dc8eaf3c8a19	12.5	MG
6a8c4c32-7516-41d4-bfea-d41d59779990	80	MG
2096ed9a-33c1-4206-8da2-f986717a055e	4	MG
c75cdf0d-ef31-4a9a-8707-dcaf5c854e2e	50	MG
a97cbcfb-9d5c-4f5a-9d67-ebee9ddeb261	50	MG
05c5c740-fb4e-4192-a66c-43efb605f588	70	MG
6f623a83-9d67-4961-ab01-c1c76b875a57	50	MG
b026bf85-f35c-4209-bfd0-fee29f058653	125	MG
0fce14dc-41dd-4cd9-a87e-162c689ab679	250	MG
d19a97e4-a2c1-4abb-9bc0-a9c77a48d3e5	500	MG
a5a34ed4-095a-436c-89a3-e396418f3c20	125	MG
18fdf7ad-e6fd-4930-9890-27ea49d9a6c6	1	G
b1c67785-3dab-4cd3-b58b-c3588adacf62	100	MG
8252d021-08fa-4ce2-ab13-30d730ea98b3	250	MG
191ffaa8-3f59-4fde-b2f8-6778f5bb2c1b	1	G
349afb6f-8737-41f9-aa39-70035a22a94e	1	G
8a80d7a2-0565-4848-8d7e-65fa44522769	250	MG
5d549481-8c5b-496f-818b-fb8dc3450e76	500	MG
d6846179-ed29-4f8c-9435-444cb8208740	750	MG
ea59780c-9123-4af8-ab11-c7437b64650d	100	MG
cfba0ac7-ffab-4bcb-923f-eeeb73aab307	200	MG
d2116cbf-7910-4271-9961-715fe7e30a0e	200	MG
1aea259f-df2a-4cca-a70b-6bacc0ae5577	100	MG
0b22ac28-ca61-4fa7-85da-ff15443a9bc8	200	MCG
0d04679a-cffa-4938-bc11-44c7347332df	10	MG
bec52750-26b1-41bd-9554-be7b390f22c1	1.4	MG
2b2fca11-7ffa-4711-8082-97e06eae9151	500	MG
26548e02-62be-48b8-82ba-08b7a0405ce5	250	MG
6f2ed9ef-4192-4656-aa2f-59c5c925bbf2	200	MG
0b2b15a6-a5a3-4b61-becd-2788bee5cd79	500	MG
50e8a49b-1f98-4611-8cf0-5b04577401fe	250	MG
f92f0684-580b-4b15-a3fc-65e03cdd0bfa	75	MG
c745d510-417b-4175-8336-90bc54d16222	75	MG
e534beb8-29be-4c89-b8e1-9afd80fe638c	1	G
9217104f-28e2-482b-8a37-28b209f8ee8a	250	MG
bfa1bc50-72b5-46c7-a4a5-60244c55ae5b	125	MG
2841baaf-9496-480c-a16e-3fbfe90a8f38	1	G
705779bf-5ee4-4c51-881c-e21fa20995a6	1	G
8813c7fa-4f61-41a9-beaf-75cf3320bef0	250	MG
a4be6906-edd4-452a-9da2-00094c2fe03f	125	MG
b2413b06-676d-49fd-a666-c54b2a62df5d	1	M
a97f5eb1-41bd-43b9-a4ac-077ca19172c1	250	MG
8d0766de-9992-4bb5-8737-f0cac5f0dc75	4	MG
416e3e34-0550-436b-baa4-4d01c108243f	25	MG
11820fa8-2ccf-46e7-9fc1-3177ad07c901	100	MG
ce2e3bd4-45e9-44da-8905-7544aea8cd01	25	MG
5ea78684-e7b5-45a7-929c-7bf7b2c3b5d0	50	MG
fd310d00-b106-4d39-b01a-2cf3902b60b3	20	MG
b7f39438-4553-4528-bff8-02fb42427dfe	10	MG
3c55e390-e366-45d5-b0b5-89dcc832fb35	200	MG
3fd8a31e-b63c-46d5-9762-78f977dc8023	3	MG
fd1b0ecd-36a4-48ed-ae09-45c98679a24f	400	MG
3305063e-78e9-4770-b712-d764717cc836	1000	MG
febf7264-b890-4d20-800a-dfcc64e69cee	200	MG
cc76bba0-31b2-4693-b966-429a6c678448	40	MG
615aeeea-7d9d-41e4-a83d-5838e9a65d7c	0.3	G
5a9a6ece-9158-424b-acef-0eb84fdb0791	250	MG
b358a3b1-c188-49ec-b1ea-339318897cf9	250	MG
5b941f71-dbc2-44b0-9a4c-9ad447d951af	500	MG
873f3b23-336a-4b8e-b00d-0668b389ab60	250	MG
d0f0be2c-5a09-4c99-8c1e-c907477c6b82	500	MG
d11c9c34-864a-41d1-923b-dd766de98281	5	G
a96e616e-36f1-46f3-a5bc-6bf451bab8c0	250	MG
cf44fa4d-8372-4eba-a1fb-ec29ca4cd1c8	0.2	G
26732bee-4ee2-42cc-b3f4-d73c6a9dcd0b	250	MG
bc525096-8e78-42fc-b2c8-dc75fbbbcaa6	500	MG
13ca3a7e-973c-4451-b1b6-ae75f843ab81	0.2	G
9d099f9f-c5fd-4ae9-a60c-11bbe0e46df1	250	MG
70d295a7-aecc-4e61-a5be-9e482828daff	500	MG
928a0033-085e-41a2-bd4a-d85901f966be	1000	MG
444b63bf-6b01-4693-9370-e881725594dc	200	MG
52cf36fc-9546-429f-a66d-bab409dfb62d	1.37	G
dca2b459-9122-48d5-b145-4b67fdb687d7	250	MG
afda68d1-f11b-4550-9e0a-c27f77344741	500	MG
e3c6a846-3b30-4a65-a2a2-e7baaa506a14	500	MG
9ffafa91-b5bf-4e9a-81b2-180947145967	500	MG
12f312f3-a12e-40cc-bd8b-ee5fca8360dc	875	MG
1b7dbd59-502c-4a60-95be-59175e041076	125	MG
77f9b2d9-d083-47ac-aac5-6048ddeb98d9	20	MG
670edd8c-193d-4175-8db6-9d2a8b60fcf4	40	MG
353c1a28-aaad-4bb1-98ae-c7245a8dcf3e	60	MG
fc47cba0-3277-47f6-83dc-522b0c25e920	80	MG
da8f7812-98cb-4ceb-afe0-cfe0534b0ce4	150	MG
027b1fbb-8b9b-497b-975b-edd1a18a49a3	10	MG
ad096272-078d-4e02-9fef-c98ae55fb0e9	10	MG
e6535fc4-1539-4ee4-a620-d01f430c196c	5	MG
063eb656-c2cb-48c9-b35f-c49b741e4538	1	G
df2a1363-5026-400a-a55d-a03e93dedf99	1	G
92dde79e-1a77-4306-88d7-b23f1f796c0a	1	G
31835dd5-4341-4f85-8f10-48e40e9a5281	250	MG
ffbeae65-19f7-41fd-8f60-c6533a3993bb	250	MG
44395d81-8a23-49f7-ae2b-45ed6a366d7e	500	MG
4b87146f-565d-457c-a123-fedbbacf5eda	125	MG
9b95a4fb-2d9d-41fb-abcd-092afe63bb54	250	MG
804e6e1d-96f6-4111-9e07-446685e354b2	500	MG
faebf2b3-db76-4b51-a036-e9c9591f24cf	500	MG
641a871a-4419-49ab-a479-b4d54809d08f	1	G
8419dd2a-d982-463f-b6fb-d87b0996d968	6.25	G
349ed431-d435-45c5-91b7-f89aae0b1269	600	MG
ae5e683e-4d7d-4a5e-a63f-01bf312eb588	42.9	MG
a963fce8-26d7-47fb-9a5d-c83f374cf9b1	20	MG
451db4aa-a3ff-4c68-bc19-d57ce60a8d25	120	MG
1cc3aaf8-dba7-4b09-8581-6f9d22319dc0	80	MG
3c26483a-2c72-43c1-bbc6-4554dbe74828	480	MG
bf82bad9-fc2d-44ce-affb-7c147a786dbc	20	MG
f373b97e-9f14-4cfc-9ab2-6ca258cc170b	120	MG
39fba280-4c64-4530-b438-862e1e3c765f	800	MG
0525d170-5274-4d6b-838c-c3b47572b49e	150	MG
c3174c61-128b-48b9-ac2a-2772eb75d313	500	MG
2c969710-705c-4977-b5f3-a10507130ddf	8	MG
80cd399d-fd95-4d16-b6d1-8c63828de1ec	30	MG
f51a24ad-896b-4547-b7a6-5d4f3c468152	12.5	MG
10bd295d-3db1-4a47-8dfe-5aea8ce1335e	160	MG
35100ef1-4b1e-4320-9341-32202cd4fd25	25	MG
58e8ea35-6b8f-4b5c-8033-8300e2ba2c35	160	MG
2ca80566-b102-45db-894f-86bdb84afc89	0.5	MG
9278dd53-8369-4d87-a77b-af643dd459d9	100	MG
fa6fa6a0-a75d-4c3c-b30d-4087ce95e5f8	200	MG
df51958d-cc2d-4570-b402-ee4b1dd09ab4	20	MG
bad91599-0d8a-49bf-b710-afe84f1173d8	120	MG
762c9860-9be2-4cbe-919a-bde415168ac1	20	MG
8dfc5741-bfaa-4a27-979b-78dd39caa6f0	120	MG
87dda87b-6404-4b6f-83dc-f83ad4fed893	2	MG
b65a3fb9-f350-42fb-b050-6449303c648c	5	MG
9c9cd787-5e30-4fd7-8f04-80e6aafaa570	150	MG
d3f102cf-34d6-470b-8265-29ae6f1fa2ef	300	MG
88986c83-3198-4c05-805d-595b30a1c8eb	25	MCG
ae1c4b9e-9d34-494d-9d9b-2dabf25714d6	125	MCG
41353c49-5e1e-4f99-9650-e674c0e1e9dc	25	M
1cb9a44a-e624-4955-8a90-3e31dda806e3	50	MCG
dbb8eb3f-b7d2-4120-be44-6da838e88658	18	MG
f79f5eb3-307c-46e9-8cc2-94548e7bafcd	27	MG
ca4101aa-ee5e-45d0-a184-a1a0b44f3687	36	MG
69eb45c0-ff87-467a-b2d9-02ed4f8483d0	54	MG
0269136f-44ac-431f-9ffe-502457ac6809	0.4	MG
75360570-349f-49b8-87be-35942696291e	150	MG
fd91d25b-34e2-4d45-8f0b-ce31fb630e95	0.03	MG
3839edd1-47f4-4bd0-9fb4-c7789edcef65	0.3	MG
169bf0cc-d7e5-46b0-87da-a6e0c3166853	500	MG
08bdbfb0-9ac2-42ee-a276-66ee53edd829	12.5	MG
81a05fe0-59f3-4f6b-aad2-aac074c88b63	22.5	MG
440bd3df-9135-4e25-ba68-158ed4c988e5	500	MG
7e01ac36-720d-4f84-a5ff-427f78ce5403	30	MG
a6ee6aaa-2397-4642-906f-1e77977d4b41	2	MG
b0bb9e54-0095-4333-bdd4-e9b00417b941	500	MG
0378e953-22ea-44b0-87ef-2a0a3beed7dc	30	MG
9f248761-1621-4c50-8f5c-1a98a780837c	15	MG
c5395b18-1038-4157-a82b-e27af93db96a	500	MG
6823c894-167c-4b46-98a1-07d37ce3a69a	30	MG
bf614ed4-61e0-469d-b430-42758c185aa0	2	MG
9f0ddcd0-e400-4fe7-b8cb-f4385f3e7c59	500	MG
366e0458-eb98-4f35-ab03-23df228fdcc6	30	MG
4a22f900-884b-4477-a711-285b0d914907	2	MG
be761299-6346-403c-92b3-a1df1368ecfb	2	MG
60656f11-dfef-402d-8449-7532747a73e7	5	MG
d1916886-ef7d-4ca8-9b7d-90e7d6d1e757	50	MG
fd58308e-7cac-4c5b-9d01-69e9ef5176c5	100	MG
95d85a40-e6aa-4aec-bce8-d4d111386ab6	150	MG
af843057-83ac-45c4-a3be-79711f602303	200	MG
203da772-691b-4c1c-a203-d27cf35de9a0	1.36	G
c5ffe1cc-0574-46fa-aab3-d19753989d41	500	MG
b7d7a8e8-c001-4a47-9bd2-69e9d9c46c15	250	MG
d511a058-68e4-463e-b537-558a3cb98cb5	50	MG
cf0b3581-9da4-4791-93fd-7156181ffb51	5	MG
f197a683-1344-4d0f-89ed-0afc67f55591	10	MG
1149ae4f-cd09-4931-8a2d-7929fa1b047b	20	MG
56c8bd71-a15e-4885-8b9e-ba63e720e286	125	MG
25c9ea07-1371-4999-b67e-6ea9e506e8b2	4	MG
c141cf7d-7e57-4bee-b2f7-4da37c9e7f71	0.5	MG
bcb03463-3469-46a1-a85b-7b81bbd70763	150	MG
f4cdfd02-b259-4d00-9937-76034a81fd80	0.05	G
c9c72025-be3d-45cc-a9ab-abc366d74e5d	50	MG
97f24bcc-3017-482e-81ed-188fe8a446fa	0.1	G
58c7cf57-0f5b-4697-9122-e5771d7439e0	0.5	G
e69941b0-11c0-47a0-94cf-3549ce07ca66	10	MG
930ed90b-24a8-4fdc-90c7-b9fb79504a8e	40	MG
e954e288-a2d5-447c-ab0f-a28d2ae5b62b	250	MG
883922c5-2079-4bc9-9024-1e126f934845	200	MG
1f9a803c-3050-444c-9b1e-680b1bf6ebfb	100	MG
b0990672-6287-4ca9-917b-3684e54374ab	1	MG
8b234c3b-33b7-4f7f-a30e-ed67e0abfc97	200	MG
369d8fa9-2274-40ea-9076-b8ff93da93b4	150	MCG
d3dbaeeb-30ad-48d7-9ed6-9dd0349fb7cc	30	MCG
1b4c856c-58de-4752-b05c-dd2d00cf251f	10	MG
e8d6689d-ebb4-4846-aa64-58d4623ce439	20	MG
c74c7d46-8314-4ddd-8885-1fb90487ea6b	2	G
59d81da4-c83c-4417-a60f-c08f35ae26f0	2	G
a9545bfe-504a-403f-97a7-af61ace6304e	125	MG
d515ff22-3ae5-4b85-9e51-49b0d7c32714	150	MG
1d28e3fd-22b8-4262-9836-ddbeee346fab	1	G
768d897a-3d2d-4b67-9188-604a58e7f13c	30	MG
0b22ba71-1ace-468b-87e5-41d9b882759f	2.57	G
9fcfb495-b83c-4953-a42d-49761206f8f3	3.96	G
50a4669a-0536-4a28-aa11-7f2f0e27392a	5.84	G
ddd13af8-82e0-494d-98ff-79cfae995d8f	400	MG
10f8b1ba-b05f-49e2-9bdb-3c31adbd827e	600	MG
75d5038e-4889-48a2-b319-6413844a39c6	800	MG
b2450bba-16af-4f42-8b25-98abdd5f64be	400	MG
927b0a44-eb98-48fc-81ab-8aadd4324cd7	600	MG
10fd4d88-c4c5-47a0-9495-cde81817e16c	800	MG
6f8490a9-9423-4387-b2fc-aecc73f387af	400	MG
ea0c0c96-3a66-41f5-ad5a-bb46df81373d	50	MG
fc0a0087-a626-4a3e-a540-c57549f395d6	20	MG
2504d414-0930-4334-9ce1-6043c27cac13	40	MG
3d3feb14-43b8-415a-b607-ad154dca5fe4	80	MG
15dc8fd0-1a92-40d2-9d5b-8e96e0a7d07a	0.25	MG
8d303437-a0c0-4a4e-888d-96bf3bed5c36	2.5	MG
5e6c6135-1f5c-4e83-b82e-385f0c87615c	12.5	MG
d867483e-8542-46c1-95f8-507fb867797a	100	MG
0eca5f2b-f186-400c-9bb1-bb9af6338c2c	25	MG
52858f56-19d3-46ed-b22c-dc348deffffa	3.125	MG
faa91ffd-a684-4df9-9ec9-6f71d8a04623	75	MG
3cc535ec-f384-4d03-b59e-bc5c822f4ec1	40	MG
6a07e33a-640c-4e77-a904-a0eae37dd643	80	MG
8aeb4a6b-30d6-4b22-9390-e6abeff4a171	40	MG
fab9053d-7819-4ba6-b496-a1fd8dfb7c81	150	MG
3cf260f4-218b-4ab5-a6cb-8ef15bc15893	0.1	WW
c5a4ac5c-ffc0-4bda-a261-5979f0690506	1	G
29381977-71f3-4ef4-a75e-b71bb54719b5	6	G
da177fea-ed8c-476d-a018-ad5d8dbf4997	50	G
fbe57d7d-99ee-4ab9-8b9a-21914c7dea3b	2	G
375a3c65-dbde-4dc9-a1d6-96304d64564a	100	MG
f1771ca5-505e-474b-b4b8-10c6d8229afb	1	G
f5f1f1f9-a882-4cb4-ace5-ed13eb6d584f	1	G
ed3a7287-7525-4f41-aaa4-d8fcf6e7075a	200	MG
59d88838-cb7a-4acf-ae70-2266430068fe	25	MG
0c558159-b1ee-4fe7-b05b-92fa4cb2d7fe	4.8	G
ddbe0b93-9b9b-426a-b056-5171a0d55e92	60	MG
3c51e215-4d26-44b9-9420-2c9576397f6f	200	MG
13639640-5cac-4edd-a53e-933c5427e2c3	0.1	G
c48cc1e4-b875-4ead-8116-cdffe73d78cb	4	MG
874b9528-fb00-43d4-b8c4-22d5bebdb6dd	0.5	MG
8156df23-7944-4986-9816-9212061ad073	5	MG
d46ce547-2f6e-45b9-a225-52cea977b669	5	G
c46d0b9b-bf67-4235-8a10-5d71cd89f506	50	G
c705de51-8705-40ff-a4e7-24130a364849	10	G
f27e80e8-1c9b-4d32-9349-e4d5433a89b8	25	G
2cd23369-95fa-4d5a-9412-44354f2c958f	10	G
a9fc8602-b028-41bc-b400-7b4b9952055c	50	G
0ff2b423-bc56-4f2c-af95-48877f9723e2	25	MG
20e30007-cfb6-46f0-a37b-96d0cead7551	80	MG
75162919-73bd-4b6a-9962-d2f3c4214162	2	MG
4f97635b-58e6-4995-9ddf-21a954ae7c3f	0.035	MG
2e91fc67-99fb-4402-976b-6e9c202b5ba8	5	MG
cdd42cbf-9356-4800-8c1a-8b3065935c5b	50	MG
bec74a32-5fc7-4d60-b633-87fb9039da05	12.5	MG
22f35111-b6f7-4746-bde0-0af84314a012	25	MG
c0f0d164-5324-42df-bcf7-ede4022f60ec	25	MG
852f0671-f976-4cc9-8943-e1834eff2c5a	50	MG
ac1a9e7e-dbff-4810-9182-93bcc354cc3c	25	MG
f70727cb-1cc2-4982-8fe2-1dc2e1163866	50	MG
e0945b67-9252-41ac-a8c8-a714f5ddcf9f	75	MG
e8ccb8dc-9db7-4076-b7b8-af4d462ba040	250	MG
789d6dc4-4486-4a62-ab38-0339dd0450b8	400	MG
4eb3256f-27e2-41d6-b6f7-35a2492fc494	80	MG
b0ee269c-ad11-4cd5-99dd-b6db17b9c6d8	680	MG
118fcfe9-f914-4b03-91c9-98579a6facfa	80	MG
9ffd3d6c-2077-4dd2-9f6e-434886cf83c1	680	MG
febb668d-945d-4f1d-8b65-608af8d86eee	15	MG
2e780cdb-f196-47e7-b019-ea6f7a1b3d56	80	MG
585af78b-a2f5-4453-b907-d1857ba48bfe	160	MG
05ad90dc-4698-4552-8973-1c65551965b2	25	MG
10e78b93-1103-4e57-ac49-9fdb356e4062	12.5	MG
65176668-e1c6-489a-9025-208e8eaf9735	300	MG
da499ed8-c885-45d9-a4a1-1d0e5f82b61a	40	MG
af7d00d5-253b-4059-b544-926b3b220511	10	MG
7ecc5a95-3e79-4370-94e8-0599975b4171	5	MG
dd3ed44f-7e7e-49f0-8318-d40bddac9d80	250	MG
363dd0de-7765-4434-8291-f1dc657a5ba5	10	MG
4e57040e-9f1c-41eb-beb6-4fcce0b24a40	10	MG
881ea292-2eb3-42c3-a141-a11d55884a2e	20	MG
acd6f62e-d5aa-4402-aa9f-85ca8201b331	80	MG
d522d440-1ccb-4c10-a7c3-69da469c091e	200	MG
224ba862-314d-458b-a3c0-b55fba53faf6	400	MG
aebe672c-be37-4844-964f-09427b1fed79	50	MG
cb82c96e-cb0b-41ec-bd48-8ee7a4af16cc	50	MG
0becf628-2f8a-475f-9ead-be74b67464dd	50	MG
3b6a748e-31bb-47e1-9046-f6f25df2dc31	50	MG
8bd9cfbb-78d9-4cd4-a314-558fbb8a6e01	50	MG
a57e298f-1aac-4406-9090-e9dc46648214	50	MG
af9d2e44-0953-4cbf-91af-15d039c5795f	50	MG
9e051211-2c90-4be0-b508-ad4d16eab81a	325	MG
4a8d05ee-c186-440f-9cc1-e425dbd49ab2	37.5	MG
0121ea54-1d63-455f-8ff5-5ad18a39204f	1	MG
cc540661-7582-4a14-a4f3-9acd9a3b255c	10	MG
3ae44a0c-68f6-453b-a073-8fda6402196c	250	MG
31f81660-b881-455c-a5df-54af7c1cdeb8	15	MG
45e5c301-2322-4a09-bf1a-157fbfb03bf9	5	MG
b444767b-3dad-41f5-ada4-f57d387e3900	100	MG
dbc38c6e-d664-4121-a54c-315cb7e8c5e3	20	MG
c7eda441-88b4-4a1f-b585-ca9434d7ac24	80	MG
8bd3b59c-1e67-48c2-8d45-93f8e2b3008e	100	MG
62ad6b1e-b5d1-45db-b3b0-8e6c8aae1dd8	100	MG
3cfc2026-4a8b-4234-b349-673452c57db9	100	MG
f218bc4f-f4a0-46bf-ad62-2bb454e051ba	30	MG
1e751a05-334b-43f5-9d38-7cbf24703301	40	MG
f5fb2586-d984-4ff3-99f1-ac633d90c14e	5	MG
eb67ce1e-7c80-424a-a71a-636d7ae83f6d	150	MG
3b87abb9-82d5-4eb0-b191-e2fd32428617	200	MG
8977f518-05c1-4a9f-b231-383bfc4b188c	300	MG
383bbbb2-4b28-4fea-84bd-20bb9ccb9174	10	MG
02148384-0143-4b7c-b0ed-2b62d5dc2ef9	600	MG
16da6bef-23df-4900-a860-5b25251427ee	800	MG
a462cf20-5fae-4c1f-916e-b60585d4b64d	135	MG
c4360315-e07a-49f5-be25-a40238429bae	160	MG
61557b86-c11f-4b68-85cf-cd3c974fd528	25	MG
9bef6a33-b194-4fbb-a2d2-ebfbfae4b083	80	MG
b8216fc9-704c-4ba2-879c-6d5a25c4778a	12.5	MG
2e4f2321-9718-4b4a-9bdc-4b9e3759f650	12.5	MG
6d5488fb-7aa1-44b0-96be-278c34e095b1	160	MG
b25154e8-3c72-4514-9ac7-698bd7b17fff	1	M
494c9eea-22d8-406f-b262-32054d31bb84	1	G
7c56068b-1b96-4efb-9350-b6296682640a	10	MG
3f516ff3-4b49-4d36-b4d5-7dc90a7c8fa8	50	MG
d6f2be70-ebaa-4d14-8974-58f66cda787b	25	MG
b8522150-77f0-44bb-842f-7d4898bcdb24	600	MG
12494a40-a933-4c18-99b9-7648e98d89ec	600	MG
16df9e0f-c09a-4617-b8d5-192aeba43bce	600	MG
57dd1b0f-1f41-4358-9ce9-a046b95e555b	600	MG
c8a04f01-1180-47a8-a151-a98454b5e4dd	200	MG
8a77d2a9-e964-4ff5-aa64-653438c33d2a	600	MG
2dcb2428-c0a8-4046-b9b0-05e99aa14f52	50	MG
ea6053ba-3d0a-46fd-a180-1d2590c23581	200	MG
294c14ee-5d89-442c-9d28-1e7a20de7989	600	MG
13ce113b-2131-4745-83e6-34f6c6567214	13.5	G
10f0301a-9109-4590-9c4a-e9e8b9ae2430	1.5	G
010d8a93-14e8-4c8e-995c-2f98be32cffa	2.6	G
648c57f2-84a9-4d98-8f34-4a053cef57b8	2.9	G
7d11d15e-ad88-4b6c-b1c8-7add1cb4c4e6	2.5	MG
54327130-c461-4d30-ac63-a2cc79dec8cc	5	MG
700a927f-163e-445b-9400-ab15636aac54	20	UG
c2af9da5-8a0e-4411-9c01-79d82397bb27	50	MCG
1139deb5-cf46-42e8-8b6f-f81db3315738	100	MCG
b19658a6-4b22-4d1d-b802-5651467e2e44	50	MCG
16b117dd-1d3c-4f96-b66c-ddfffa2ac2c9	100	MCG
894a7494-c6ab-4999-af89-9244d3f16826	2	MG
a1440f4a-51df-4a99-9f50-4f94908c3336	20	MG
f20ebbb2-6696-4029-80d4-9553ec14b2fc	500	MG
0e798ffc-8837-49fe-a6a2-53c5fcdc23ea	125	MG
8f794892-2a3f-4a99-90d9-480b67a52403	250	MG
096d6bcc-100e-43f1-a5dc-841f8c3888e0	200	MG
2f5fb940-3206-45a1-8cd6-ef76555df3f7	25	MG
cd4b9b35-39cb-46d4-b6a3-f479ce5ce84f	10	MG
a3a184e3-019f-4558-a69b-8b905b5b760d	5	MG
8e60a10e-d569-4a50-a5de-2250d32cdf36	100	MG
96d93815-d0c3-4d41-8ee6-863820fba347	100	IU
3e323dad-4da6-480d-8837-ff5bb3ebd03c	100	IU
e72268ee-961f-4c95-8db7-203b33c82bff	100	IU
63bfcba4-1927-453e-bea8-35cc1464d5b1	250	MG
3bf6feef-62c1-452a-b31d-b643c89164a8	125	MG
617c70d3-96d3-47c4-a987-496bb1d77367	500	MG
b782a13a-2279-4abd-a471-73526965654e	125	MG
2566c425-dfa0-421e-81f4-a287ec98ada7	875	MG
260032fd-91d3-4d06-9be0-c31ab1189003	125	MG
b0b57163-081b-417f-b81c-e30abfd33ba9	50	MG
857972e7-b97d-40a7-b550-c89cd0b98eb0	0.5	MG
98c462f6-a4f5-43b4-9969-2b48d6d2ca90	1	MG
d011d5a0-c9f6-40a6-8629-9c312685b498	10	MG
740423bb-14a9-4008-827e-44c31d6c7802	100	MG
a8799f0d-c343-4ef0-892b-233a00909424	30	MG
55f455d7-11ec-445a-8f19-9b80c1ed9a70	0.5	G
94d5f9dd-1d5f-453d-85a3-01c4722ac69c	200	MG
3c86ceee-e7be-4c72-b46d-f36223b96c39	100	MG
158e73df-6530-4945-84e4-8ac3ba374cf6	150	MG
8dac628f-9f7c-420c-b386-b150c709a120	25	MG
63cffbeb-a13d-4b95-9cdd-e047ee04c3e1	50	MG
afc4e9ce-6b81-483e-8cb5-d28f2f99babe	100	MG
d797717c-265c-4c62-a01a-b9155e1241ae	25	MG
954161fb-3f4b-4b59-986a-571b1e2cd4af	50	MG
ae91b048-06f8-446e-ac17-2a65de65f48f	25	MG
fb163360-9187-4056-908a-00e524bff677	50	MG
