id	exclude_id	category
45a75a6c-c3ac-424e-b1ad-96220b48b021	20b3f1f6-a05e-464b-88aa-9c6abcd07145	R54
6a66a42c-80cb-45cb-8e06-e030e8808ffa	17f7bcd4-6374-4457-b547-51cbc7478fb0	R54
21d8cb01-c425-4cd9-a3b2-9e01be57598b	00922aa1-3807-452b-9705-87b5a434ca08	F03
f89fdcb1-a123-42af-bcb8-62604ddedc1f	812ab71c-0dd5-4c71-866a-0225fc3ad06e	P90
ebdfa09f-be24-4fb4-92dc-b1f32683bf53	262475f3-0d66-4fd6-b55d-505760a0c483	B20
6169aaa3-d9cc-41cf-a89b-314da7aafbe4	90f41ebd-3066-4b81-99f6-594be53a7fe8	E45
258c2e04-8e92-47ca-828a-183191f6f981	924396f9-24bf-42bc-baab-52fd2bff7888	E41
e0324e2a-6f7b-400a-83d7-43df06a9d507	bd481bef-58eb-4f11-a826-131891fc9544	T68
b75093c5-d0db-4f02-afe9-e791d0712bef	a885ae03-10f7-4301-9556-a8fdfbb59409	T68
f3253bb8-1699-4549-8c15-b17740f2f691	4ab000d3-b6e7-4c40-a94c-bb928752c16c	D45
b799076c-1e76-4ead-885c-95c57e1addba	6d9877e5-9251-4eb6-9ada-8b024b0b1dae	R81
564464f6-5736-431b-838e-2fda176aa97f	aa0c20aa-f922-4e3b-91cc-58d208479541	Z21
eabc3908-a305-4d4c-b782-93d67206cf60	3c085992-ab47-4647-bd3c-a9fcca255328	B20
b05046eb-e957-4d8e-9b0a-463e9ed89b2f	66b93213-dde7-48c9-b0fd-c89e5beef272	S86
78ee6876-ed2b-40cc-a10f-4cb1850c635a	1815dad7-4095-427a-93fd-af05724359cd	T07
2975dac0-df24-48ca-a4c8-2cd9ff759b2f	b919bbfc-0a91-4094-901c-a6ed6ce0414c	T64
ea59e1a0-3d74-4f84-b928-19b0f3821514	3cd99e18-49fe-4d53-8883-dcbf5a6e7aea	T64
cdbf0c78-1e12-498e-9bdd-507e0c67f3a3	84a79d10-7f5c-4897-a131-205003a1ea4c	J80
6571b6c3-1a38-4780-a118-1041e8a1bc15	ccaf2fb1-b77a-411a-9617-257fdc251969	R42
8afa3bc7-2d66-4832-b3a7-586aacc3f11a	ef0d85b1-6888-439f-8953-7daf759b3ea6	J80
9b285ae9-e3b3-4804-8481-244a1905035b	237e89ed-5da0-4fea-a74d-7ca64880840d	J43
ac63f55b-2d9b-4d12-8333-4b7d095e7d29	2a2f816e-1366-414b-8e2c-add9a1bcfc61	J95
3d272879-d9a9-4499-8295-4282c081cd89	3f9bf83b-0eaa-4e65-bbaa-8c0bf285b0fb	W51
6344d4fa-24b5-4cb5-b9f9-3c4cd52cd59e	0ca2ab61-9687-4e82-b49b-8513001fd062	W03
b3f11fcd-28f6-45d4-96db-39c0f970e222	3b408b82-1333-4411-a783-8c3853f36202	Y36
34c8d8b6-c9f4-44b7-b78a-7aa6b9e7ddb7	e3e7eca2-858d-436a-bd37-80b3afc86949	Y36
a568921e-1694-486e-a58a-bdfed80395ee	e3e7eca2-858d-436a-bd37-80b3afc86949	Y37
16888301-6d55-4dda-b516-1362692d8e08	dc51b54c-1f56-4cad-8ae2-1ca5d175995f	Y36
fdfacd29-210f-4441-81b2-9c504e7cc792	9dd09677-4379-4100-83eb-751b63629ca2	W92
0e24537c-3e87-407e-bebc-5e4cf40393bc	6e948e6c-58b9-4ddc-b049-8a80aab7cd67	X30
e6b1a0b9-fce3-4b37-bc6f-8c9666306214	07731973-0e2d-4283-afce-9c8cbb653fef	X32
93dab913-44f4-44a1-ba81-5145ff333aff	5605ee39-9854-4cc6-9984-2a439de72d76	Y36
6786ebf8-0281-4760-9e3f-5ad686b0f7fa	5605ee39-9854-4cc6-9984-2a439de72d76	Y37
76bcf602-3bcb-4f2a-8c33-1163ebcb8e05	abfbe89d-5f2e-4fe2-85d6-8543e66a2b8a	W51
a267e834-2078-4729-b391-8ff2f6ca57c8	a69e4de1-42a7-4093-b4a4-a5f5e2259721	W52
f9311aeb-69fd-48f4-add0-637863f189d5	a2c6fcc9-76a8-4afe-8f43-dda0460138ee	W00
297be909-412b-4c13-83cd-68f48eca2206	66accab8-2119-4005-8bdf-21a63e8a9d77	W31
434bc3bd-28d2-4e71-a3cd-b380a3c7a5dd	8f265c71-80fb-414d-8c94-7eea01077c40	W67
b5a76a46-33ca-4734-be58-f95e2921e1b8	172f9081-9fc5-4f92-8cb1-22fbd8875f03	W67
fc74d190-8c5f-4037-aca4-d08ecf9f803c	8bb448da-3eeb-4b03-bb05-1fe5584eed9e	W67
d8b27feb-88a6-4bd0-ba8d-e09b9799e484	d7d9ac6c-f3f3-4c3a-96ab-dd463174bae0	W69
d8fbe21f-4e1e-4e8d-83ee-733671a5d75a	d4db38cf-94d5-4882-999d-510bcaa95e75	W69
57e0c577-ae4c-4b77-bc14-65afaa6eb7b8	cce15e13-931a-462c-86ab-1a29775245bb	W69
6897d9ef-3b41-4d13-a57c-f3763f8389ca	e2584e53-3ccd-4399-bc53-95b833c837f2	W65
461937ed-5e89-44e5-af64-3888c4b1e0e0	3dea9824-000d-455a-ba51-43fc70a3b09d	W73
7686aab1-2534-4366-a34f-0b3db81d31e6	87a42f4c-945a-4c30-948f-0154e08d5ecd	W73
795ffbeb-2c72-42ae-acba-41eeae17203d	3b2a67d0-1e22-42b2-92c5-4777361f656b	W73
242c5ecc-79c9-438f-8dcc-277ab0ee7dd3	eb46946b-7ee8-4389-9de8-c168100eff56	W67
12eddd8c-a5aa-4da4-a81d-aadfd9d844ba	6f51e0c3-e52b-42ad-becf-38fe83c79a35	W67
d9ca981c-71d0-4391-b30f-2e1d1c4fa71f	6cf1c107-32f7-40e5-b731-cad25ed09ad8	W67
98dff825-1bff-494a-b2b4-5930f6c1d4c3	2fcf48d4-e9d9-4a11-923f-201cff7764ae	W69
6f38dd82-ce48-4ce9-a962-480f2d5339df	c26379fa-0ce4-4ef5-a95c-e8bd31311d83	W69
810c9e9c-a7c9-4186-99f1-ec2b25aaa45e	8f79c2f1-eccb-4395-ac48-896daface9e6	W73
2eff3a9f-a44b-46da-8f01-c326155e9c4b	3b03cf9d-ae7d-4bcf-abde-5b9c22c432b5	W73
bf79b3ec-7349-4a91-99e1-850f4e92e36e	896adde8-56f4-40cf-8484-07897baa33e4	W73
77d973ca-ff67-4046-af52-8e04affcef26	1a0783f2-2cd3-4d15-bd53-653975b20b24	W51
3fa31cf0-c7d3-41f4-b173-e92ba5232efb	a17a895d-90a1-4003-9c50-26c847de891d	W24
438e4e01-c2d5-429e-a1bd-0c9d5bbb54a4	b88bb359-fa56-4efc-bc1f-d91bafd0eb26	W67
796ab737-aa52-48b3-8c62-1338eed7d0cf	31b63e77-97ad-4d69-bf2b-e6a26259995e	X15
d21cf802-9eba-4598-8e80-14951c867cb8	e5efd82c-5275-4a4d-9a05-e81f7802090d	W86
adb889dc-c039-45cc-9ed1-b85ab3bdb05c	2890df26-cc52-477e-a969-76bd2065a717	W28
4355732e-d990-4e49-bff3-96367c8173d5	b26376a5-4930-4670-a633-c0d293142519	W86
80e83aa7-3c1f-46e8-b9ae-27d7bfbdb1a0	2d9f53ad-68cc-458c-9529-a47ad2a156ac	W28
7a28aeb1-5710-4386-9652-5c7b661d7e89	64414b3c-2268-45ce-8c8f-c948198849a1	X93
20a73aa0-49cd-410d-90c5-4297607c7cf7	75ad6b2f-d848-4363-ad59-aaedf4de3c3a	X72
0013dded-caf2-4b1d-9e92-bcd0cff3ec7f	da2ce808-1fd0-41ac-9249-ee30aa493b65	X94
695c4d25-3d32-4e1d-8f49-db36d1e0b727	ba6571ca-08a7-4692-8aa2-5b5d6770ce98	X73
51e9c84d-2c89-4bb4-86d2-7efdc46e8945	75e9d7b4-c356-4fea-84f1-c371918c060b	X96
56cf77a9-a881-4c7d-ab9b-d6b6a3a536b3	3787bd65-15f0-4267-923f-b024575a0e4b	X75
1a8bc37e-3a80-44fa-adc0-7941b0425396	dbab7281-79a2-4f0a-a542-32430cbb5992	W26
a34668ca-4c02-405b-9fd2-7e95a2e85e8d	63cfc2b8-c172-4281-9835-5012b3d4d7f5	W25
7366cf95-9324-4ff1-a481-d5dfe62428f5	5d11cab1-eb98-4ab5-a630-c8ca3829beca	W45
d1127a1a-21bf-46da-87aa-1806c68bf864	1ccfb96c-b7e4-462a-8be2-61d0ce9e7104	Y04
2f31c5d6-f5f7-4e38-8b51-71b252e4ae7e	96597a0a-e4e9-43b3-84e5-186b08b82e19	W03
fae0bc0f-1eac-45bf-9753-8a0ef5300da7	7b928b09-7c88-441b-8825-addf878f9ab8	W54
cdd117ad-1425-48dd-93d4-086b666988eb	a86d8c56-eeb9-44bb-8c86-07d24db9ff07	X32
77a5f642-0f69-48a0-9866-cf8e2d2e41eb	1c4ccdc6-78b7-43e2-8c68-18bc5e95a55e	X32
42847e50-48b2-4f51-9d04-166abb2ebe31	807fa0ff-f5f1-476d-887e-528560545886	X32
fc34e266-da2c-4cab-ad0e-84f43b8dac1a	4f5652dd-a21c-470a-845a-12e66e243041	X05
3aa331b4-1e78-43f1-9c20-ffdabeb497ef	eb41d41c-8b31-4709-917f-85236a091579	X05
60449edd-6d47-438f-b372-e9e4334e7aa0	9bd9f438-6777-4c81-9025-8efc1d3988f1	X06
b7be3b12-6ea1-474e-9102-c6685d7e7bdc	34581d54-6fac-409f-a5f8-d66c21ab5077	X12
b21f0b4b-d785-4006-b908-92a1ab0c1848	2263ab86-f4f0-4624-b5a9-ccd939979f7e	X18
e8522653-bcd0-4924-93d6-bd7c685a25bd	119cbd96-067b-406b-98a2-c425066d9240	X16
924f499c-d5a5-4ad4-8f6b-ad45674512db	5726e625-d124-4f12-aa63-8e7193a177a9	X16
1ca28a98-ccfd-4c91-b8eb-79fad654fdec	b36ca363-4b33-4ebe-8fe1-708eff130065	X15
e1c1b329-8a9d-471e-a822-51eac2231f6f	b5967274-5110-4440-ac6f-d9c88eea821c	W92
b33ecdf6-5b26-4487-a967-d1b2f13231d3	f6a0d768-37f1-4d28-bb4c-f52635bc80ef	W89
d0545e99-dfa1-4668-85ae-8daa403a583b	9d5c1d5e-4e2b-4bd7-ac13-b53dcce32755	X32
e3044709-00f2-4a26-8765-a103acce3232	bfb3bb5e-3030-46f5-91fc-ea821291368f	W89
76a80697-6773-48d2-b796-720f7176a858	b4ed98ab-f50a-4c45-b7fb-1150cb8e6b62	W89
462b2277-af23-47f8-bde5-5b08951c6a2f	e187ed03-8cc2-45b9-87ea-0b2ec720179c	X34
9585d1b8-dde6-4194-950c-511dc9958702	55a83935-c779-48be-b312-2f237aea779b	X38
7ca90110-331c-4c02-a64e-0cf6425a7222	036f5d2d-5e75-43d4-b445-d9a865ad801a	X32
d0b79b8e-99c1-42f8-b513-2ba9ea3c4acd	96318454-f890-4644-98bb-1f2caf663eae	X97
7cbc0f5b-7eef-4506-a00b-00f753864e5f	13289529-f400-4df5-80f4-4b96353bc176	X99
589fe10b-00f4-4897-ab71-2d5bcd5ac2ab	13289529-f400-4df5-80f4-4b96353bc176	Y00
a657c540-3879-4f47-aa68-bbd2694dc6b1	bc938388-0484-49cf-8784-08ba21cfd74b	Z66
d0203c16-26c0-4c04-bbaa-81dc5cdd5192	25363a1c-5f32-4707-97c7-fb84763b7975	Z08
ffe856ca-40cd-4212-b664-9dd12e050194	eb7e3460-5224-49d0-8c8b-de5532abe5d3	T18
503b44a5-b1af-4f8d-b616-a322f24a14f6	cf7272b4-2e5c-48e0-b1d4-d9dec435cab4	T16
65c7c5e7-fc7d-4bd8-a0b3-4ec39200747d	20aa2fb4-dee5-43e9-b665-9a59f1215473	T15
218287b4-32b4-41db-a941-2a88f5d7535a	5c42695c-fb83-4df0-98fa-e09c817ef41c	T17
b1f43363-90d5-440b-a35b-e8f8437a2f9c	6401677b-f3d0-48e4-a261-5ab4b6c46a12	Z51
323a1a9e-90a5-4ebd-9844-3a4d80b8759f	f44396f7-8acd-46de-9f8b-bef03a3282bd	Z51
212cd25a-9f17-444c-be34-e06cc7c01b9f	9e9b1031-f65e-451f-8a4f-13d86d4a2682	Z08
da1105e9-b12b-4723-9c62-9a5719c0ff9c	fa49b2b2-40ee-4700-8261-0a92c5e29e77	Z21
58035643-28ec-4b75-b440-36f65344259e	51800040-952c-452e-bc44-17d51ad9b404	B20
6c437882-fc88-4b9f-9103-f1edb9e0d8e1	699fb2d6-068d-4cd1-a6b7-5845566b2b2d	B20
b42a31eb-ac08-4077-a174-f27f3fb0b96d	d0f85d40-cda4-4ddf-963d-d0ca1cfe1605	R75
a213f181-b486-42a2-85eb-6fd10c97f31c	08183d58-d9ca-4a32-8543-004d8f1293c5	O03
f46565fd-5836-4330-a2ce-fa714e6c2134	935b10d3-b39d-48f8-bda8-896bbb325aae	Z34
a2979fd8-2440-4ef8-b330-be9555c27274	c33ab0b5-27ca-4971-ac8a-cea8536e9643	P95
cd1f13c5-c6c6-484f-a053-96b24eb0da2f	4db1553b-4bad-4581-b1c3-c761304e2d84	T76
24ed7079-1812-436b-ad90-6de4989372f7	78c3e587-6bbc-4d2a-9991-6fb8091e6e92	F65
616fa0a6-060d-40e5-ba78-cd8aac0ca1e7	268051ac-22a6-4fd8-a388-7016c23cb46f	T66
505e2a03-28e6-4c79-a7f6-3dd5bf6d3789	499ee42a-8d44-4647-bb88-98c87d3afe84	Z21
0b8c130d-eb0d-4d89-8a78-a4194be4e732	9a87e9ef-6268-4318-b1b5-fd0caafd144c	N96
c793bfff-e9ca-4043-bfc0-e9510269180d	5aa9a128-94ba-4c24-8631-b3df1f92dcb7	Z51
