resourceId	address	city	country	postalCode	state	use
75f29e26-de1c-48af-8808-0cebb8be0d29	Madioma, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	
e8c85e90-d7dc-4852-a31e-c943a9176a79	Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	
095e6336-f308-4ed5-bf7d-433c83fc50f7	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
c148e250-60c9-40a5-ac85-7329da26a3bf	Sanyatwe, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	
1ce0f30d-2985-4665-9ef8-b38725b2e5e2	Honde Valley, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
ea2ed12d-dc20-484a-91d0-018834b4b9d1	Juliasdale, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	work
3b513d14-da58-4c4f-84af-05fb259cc466	Chimhanda, Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	
f5e93a57-78c3-47fc-bf7e-cb7fdbf05c73	Chimhanda, Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	
62b06983-9144-47a6-a2df-f84a7b90ecbc	Rusambo, Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	work
8819901d-46a6-46cc-929a-78b8013036a5	Harare, Harare Province, ZW	Harare		ZW	Harare Province	work
24a257e1-005b-46fb-b2da-a5f39befd334	Chomwedzi, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	work
2eea4bfe-e2fd-42c2-af01-60451786b03d	Chitungwiza, Seke, Mashonaland East Province, ZW	Seke		ZW	Mashonaland East Province	work
be08b5e7-497c-42bc-8d3e-ea6bd389480d	Changata, Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	
2909ff23-0d42-4e3b-9b60-b447893c8b64	Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	
b3b1920b-2dfc-487d-888d-d6a50cd8580a	Goora, Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	work
bd580116-1dc0-417c-8498-4429cba8e5eb	Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	work
ba47c949-1505-4f9e-bf59-91201ab18b4e	Makhakhi, Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	
bccb84e7-4e62-4573-bfe0-06b2fd8df461	Masuma, Chivi, Midlands Province, ZW	Chivi		ZW	Midlands Province	
910110b3-b784-4ae0-b715-7a835a063bf9	Zvomanyanga, Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	work
c127492c-0edd-491e-9b6b-07494b90191b	Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	
94f48026-a861-453f-be59-de1f237ab345	Marira, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	work
48737265-e50a-4c35-a159-e85dd3fa4f39	Marira, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	
a1e42d10-6e3b-4c70-a0fa-e6a3371fdef0	Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	work
6f2c51c0-27a6-4667-b737-4e6db06b067b	Mibizi, Binga, Matabeleland North Province, ZW	Binga		ZW	Matabeleland North Province	
ee01b57d-04f0-4904-be20-103e4477cd9b	Kamativi, Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	
2722c3a1-cbee-4f28-830a-9c9ff250b634	Mibizi, Binga, Matabeleland North Province, ZW	Binga		ZW	Matabeleland North Province	work
56f4ee0e-dae3-4b2f-aac5-602f051d5550	Gwai, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	work
6005dc0a-1ea0-47ee-827d-95f56b79be76	Gwesi, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	
4025d795-f624-4491-9f10-87d39aaae66f	Dlamini, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	work
a165d628-2ab9-4f88-9357-188750228ad7	Bubi, Matabeleland North Province, ZW	Bubi		ZW	Matabeleland North Province	
69a38688-c686-40ff-854a-cfa50bc807e4	RHVG+RJ7, Mortuary Rd, Bulawayo, ZW	Mortuary Rd		ZW	Bulawayo	
b320b779-492d-46e9-90f4-57e18543fa24	Bulawayo, Bulawayo Province, ZW	Bulawayo		ZW	Bulawayo Province	work
3f2f55f0-0986-408a-82e2-9196da8b5a9c	Nyadire, Mutoko, Mashonaland East Province, ZW	Mutoko		ZW	Mashonaland East Province	
38d4c49d-5e88-40da-9f16-7feeb4f63afd	Chitsungo, Rushinga, Mashonaland East Province, ZW	Rushinga		ZW	Mashonaland East Province	work
5aa79835-ab29-4864-bcf5-f678f27fb0ae	Nhakiwa, UMP, Mashonaland East Province, ZW	UMP		ZW	Mashonaland East Province	
f1fd126d-0f8d-4a83-a8ef-49d21cf84989	Mutawatawa, UMP, Mashonaland East Province, ZW	UMP		ZW	Mashonaland East Province	work
cebf8dbf-9cc7-4958-976d-5ad937926bf7	Chitsungo, UMP, Mashonaland East Province, ZW	UMP		ZW	Mashonaland East Province	work
d2219773-b83f-42de-8e55-6bf9e72ff3d0	Glendevon, Chiredzi, Masvingo Province, ZW	Chiredzi		ZW	Masvingo Province	
b4d2aca6-2dc7-4879-a747-f5d249210cee	Ndanga, Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	
3db4db06-0ea8-4121-ba51-08b098612022	Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	
108d6f27-ab35-4534-b040-81c78c526593	Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	
5084a8d5-2ec6-476a-8337-0d6610e15eb2	Jerera, Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	work
6ee7fba5-bff6-4cd1-a325-470400e209e3	Darwendale, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	
79a02985-85b0-4b05-8a47-35383af21b5c	Chababomera, Chegutu, Mashonaland West Province, ZW	Chegutu		ZW	Mashonaland West Province	
a78bdc3f-8892-46a1-9aa7-5274bc6dbfe2	Chababomera, Chegutu, Mashonaland West Province, ZW	Chegutu		ZW	Mashonaland West Province	work
3a40ba2c-1f34-4965-913b-dadbe8911b10	Mutorashanga, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	work
39c54bf6-9f6d-491e-aab1-acf1560480b5	Murombedzi, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	
0b780382-99fb-46a6-a597-884e91d06029	Kildonan, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	work
4e8ca045-eea4-4797-ab4f-52696c551bf8	Nkayi, Matabeleland North Province, ZW	Nkayi		ZW	Matabeleland North Province	work
93c04c5f-5d7a-4891-9a3a-174e5536e149	Mabaye, Nkayi, Matabeleland North Province, ZW	Nkayi		ZW	Matabeleland North Province	work
c233fda6-74ba-49b0-be5b-a9eecbbea6c2	Madioma, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	
688f6e72-2ef3-4801-b16d-d9c43e1cac7c	Madioma, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	work
c9390878-dcb3-4f71-a1fe-6a20ed79dd8b	Madioma, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	work
216f019c-3b2c-4292-997a-8653ba8d9fb2	Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	
a5889739-0636-49a0-9c4e-4d33122a21df	Mudzi, Mashonaland East Province, ZW	Mudzi		ZW	Mashonaland East Province	
aee78931-19b5-4bfd-8643-2e9d7e1d6e63	Kudjwara, Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	
0093b138-4f7d-4d25-8701-34daf41e3822	Harare, Harare Province, ZW	Harare		ZW	Harare Province	
846ba864-6ed6-4d74-8e09-459f0cffcf23	Beatrice, Seke, Mashonaland East Province, ZW	Seke		ZW	Mashonaland East Province	work
2561e33b-115f-48ae-97c0-689e8c18e104	Excelsior, Seke, Mashonaland East Province, ZW	Seke		ZW	Mashonaland East Province	
11eb106d-15ea-4e2d-80c3-e8615e439989	Mantlavina, Chikomba, Mashonaland East Province, ZW	Chikomba		ZW	Mashonaland East Province	
c0fa796d-2cfc-4be4-9562-c3e354701b45	Seke Road, Seke Road, ZW			ZW	Seke Road	work
39e5adb0-9645-4a07-b862-b9b758beef7e	Ushewokunze, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	
5567228a-f72e-47cf-865c-23992c043621	Shamva Rd, Shamva Rd, ZW			ZW	Shamva Rd	
1be501ae-c464-4260-a0dc-8bf56da162bb	Makhakhi, Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	
65540b03-2da2-491d-a200-b53c47ee139c	Goora, Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	
2c016c24-4e2d-47ca-bbf4-18268853b1c2	Makhakhi, Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	work
e7c55753-90df-40fd-999c-f700ce9f20c6	Bradley Institute, Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	
ef428cf2-2f45-4dc9-b364-43a6c75e0796	Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	
64267680-4d79-46c5-ac30-2ad3140d1716	Selukwe, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	work
8c990a8d-73df-40e6-9038-19ab403d6ae5	Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	work
195b4ff7-f5b5-44ee-9eff-49474c6fba5d	Marira, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	
bce8aa88-08fb-41da-9e2e-dbe0b7b26436	Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	work
e123af33-e949-4fb5-a1b4-8717fe49ca75	Selukwe, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	
4e7818a0-cf83-4e18-b9bd-d796cb0c75d4	Shaba, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	
fcc4539c-01dc-414f-8d36-3a2698cc7a4b	Jimira, Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	work
bdc377ce-30dd-46cc-abb1-146bc2db45d9	Nemani School, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	work
22cf8ffb-9912-4c18-b369-ebbcc764fe06	Shaba, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	work
db35c2fd-46f3-4513-b739-aeaf0b8b1d3f	Ntabazinduna, Umzingwane, Matabeleland North Province, ZW	Umzingwane		ZW	Matabeleland North Province	work
92911bcd-bb2c-4e07-9e77-2b17687f2792	Nyamandhlovu, Umguza, Matabeleland North Province, ZW	Umguza		ZW	Matabeleland North Province	
0a082f21-b117-4f84-ba0e-29f230f315a9	Bulawayo, Bulawayo Province, ZW	Bulawayo		ZW	Bulawayo Province	
b5be0d39-9113-4250-85d5-d3c614c9335c	Nyamandhlovu, Umguza, Matabeleland North Province, ZW	Umguza		ZW	Matabeleland North Province	work
7495136c-ef23-4278-96af-b831dc4eaa4b	Bulawayo, Bulawayo Province, ZW	Bulawayo		ZW	Bulawayo Province	
40ef6fef-1a5c-435b-8940-42cdcf3f76e2	Mutawatawa, UMP, Mashonaland East Province, ZW	UMP		ZW	Mashonaland East Province	work
51a60d55-8bec-4aa7-b684-502693477997	Rushinga, Mashonaland East Province, ZW	Rushinga		ZW	Mashonaland East Province	
a72adc12-9474-46d8-b267-eacec33353ed	Katiyo, UMP, Mashonaland East Province, ZW	UMP		ZW	Mashonaland East Province	
fccd00ea-e8cb-4200-87c9-b619c6e69e97	Mulungwane, Umzingwane, Matabeleland South Province, ZW	Umzingwane		ZW	Matabeleland South Province	work
6de4368f-6e75-466b-bbb7-b9d48ebd9816	Sosera, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
f78a2f95-2761-427d-9d4f-4d01e6d7ec6a	Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	work
086c50fc-786d-478b-9540-5871e36a70a4	Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	work
ec9e0695-e656-4f46-b594-d17bf62898d6	Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	
bb4d2df9-497f-4918-98a3-e819e4143c34	Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	work
080caa1e-0cde-48df-a65b-9f033aa667f1	Nyabira, Mashonaland East Province, ZW	Nyabira		ZW	Mashonaland East Province	
7c707263-7702-455f-8099-9f77260bc113	Nyabira, Mashonaland East Province, ZW	Nyabira		ZW	Mashonaland East Province	work
3fe063db-f2ae-4107-b47f-05a48267f1d8	Machiroli, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	
58afe2e8-22f5-4ced-87d7-892ad9e7b0b9	Kutama, Chegutu, Mashonaland West Province, ZW	Chegutu		ZW	Mashonaland West Province	
add8a16f-b441-4683-af9f-751e9ef3a630	Murombedzi, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	work
b8b9ad54-89dc-4923-a661-8bf6d800f725	Nyabira, Mashonaland West Province, ZW	Nyabira		ZW	Mashonaland West Province	
e0b0738a-d5c4-4185-bb50-59c9ce2c7437	Stand 162, Murombedzi, ZW	Stand 162		ZW	Murombedzi	work
2116b611-23c4-4f19-a4ce-89439b9ed15a	Raffingora, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	work
4a881fbf-8c38-481e-87e7-907cec484bc4	Murombedzi, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	work
eb1bf347-7bf6-4368-ae52-b680ae1c0ace	Bannockburn, Zvishavane, Midlands Province, ZW	Zvishavane		ZW	Midlands Province	work
80864af7-1004-47c7-9bc0-a0879b646bf0	Zvishavane, Midlands Province, ZW	Zvishavane		ZW	Midlands Province	work
96a47c18-3a73-4b8b-b9c0-5123aa52d578	Gudo, Zvishavane, Midlands Province, ZW	Zvishavane		ZW	Midlands Province	work
b8f58051-51d3-4b43-b6d1-7481c5219c17	Bulawayo, Bulawayo Province, ZW	Bulawayo		ZW	Bulawayo Province	work
a2c48bf4-2b3f-45a7-bcd6-1243be0b75c9	Bulawayo, Bulawayo Province, ZW	Bulawayo		ZW	Bulawayo Province	
8e71f2fb-a33d-4af0-83bf-c9a6bdb60678	Luveve Rd, Bulawayo, ZW	Luveve Rd		ZW	Bulawayo	
6e9cee11-fc63-48dd-b4e7-b158f424da5f	North Magwegwe Bus Station, Nthini St, Bulawayo, ZW	Nthini St		ZW	Bulawayo	work
76c1339e-40ad-4350-bd61-f9eeb01f493a	J Poya Rd, Bulawayo, ZW	J Poya Rd		ZW	Bulawayo	work
70a09f42-aaf1-482c-831e-08f16513a589	Block 75/2309, 15th Rd, Bulawayo, ZW	15th Rd		ZW	Bulawayo	
5a6b40aa-954b-4f9d-92f8-43e740ce75be	Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	work
df13246f-207c-46f7-8190-8c4d050ba5d1	Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	
49af55df-6e24-469f-b024-f158e962d0b4	Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	work
60235725-a64e-4ec6-a7a3-6cf71ca460b8	Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	work
687e0175-c09a-4e0d-bac0-ae88f9d5f52f	Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	work
433ab324-dbc4-4931-9254-cb299205ea81	Chimhanda, Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	
3834a5ba-4b7a-49b2-a1df-766258ed5eab	Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	
5327522c-f6f7-4dba-a696-ec3dd9b39630	Mudzi, Mashonaland East Province, ZW	Mudzi		ZW	Mashonaland East Province	work
9c8e22b0-ea87-4e4c-a45e-fd6d3324e6a4	Chimhanda, Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	work
415c6c7f-e7e1-47b6-8447-668a20598109	Chimhanda, Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	work
79444f21-d9f6-4d04-b685-71745883eb85	Shamva-Bindura Rd, Shamva-Bindura Rd, ZW			ZW	Shamva-Bindura Rd	work
765f99de-aa97-4874-8669-e3bcbc41454d	Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	
67807c77-01b9-4bde-a5a5-fc757a64bc95	Makhakhi, Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	work
48bdd0f0-f7f3-440c-9bd7-d67a0e08c8ff	Masuma, Chivi, Midlands Province, ZW	Chivi		ZW	Midlands Province	work
e71c41f7-0c0a-4876-8116-b4f501f2f43d	Marira, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	
03caebdc-9be0-444c-80de-16a4ebe5772d	Chikomo, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	
0478e162-4562-4cdf-90f6-1c4c1c3937f4	Chikomo, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	work
a84f8c55-8d37-4caa-ae57-9867a5b648ef	Kashambi, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	work
f4c0af1c-7cdb-4e1e-af33-6185f9e31472	Selukwe, Shurugwi, Midlands Province, ZW	Shurugwi		ZW	Midlands Province	work
2e661424-f4a0-4e51-9661-b35e0c5085e2	Egagwini, Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	
803dce6d-4a8d-4e82-a375-99424eb2fcb4	Pamula, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	work
a9170863-749f-469c-b58d-20a944eb1801	Mgodi Masili, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	work
517dca8a-ad0e-48b3-8b61-e6948747229e	Ntabazinduna, Umzingwane, Matabeleland North Province, ZW	Umzingwane		ZW	Matabeleland North Province	
49bff320-b6c0-46f4-a877-90f2fdd249aa	Bulawayo, Umguza, Bulawayo Province, ZW	Umguza		ZW	Bulawayo Province	
54a073a0-b046-45ce-8397-31f1e278d865	Bulawayo, Umguza, Bulawayo Province, ZW	Umguza		ZW	Bulawayo Province	work
b3197c01-8856-4958-a2fc-c8ac1a7c8505	Chitsungo, UMP, Mashonaland East Province, ZW	UMP		ZW	Mashonaland East Province	
724af51a-a3de-4a12-9762-cc9e5572a4a0	Katiyo, UMP, Mashonaland East Province, ZW	UMP		ZW	Mashonaland East Province	
7806728f-e965-4fcb-a5c1-bc096d1f7d84	Katiyo, UMP, Mashonaland East Province, ZW	UMP		ZW	Mashonaland East Province	work
dcaa4b89-2708-4985-8cf5-450a7d7dafb7	Mudzi, Mashonaland East Province, ZW	Mudzi		ZW	Mashonaland East Province	
f9d19426-1bfc-4d6f-8489-020ae4bf0a18	Umzingwane, Matabeleland South Province, ZW	Umzingwane		ZW	Matabeleland South Province	
b020ecb0-7c54-4889-9c4d-09863348076f	Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	
46423c91-5133-412c-9e54-1f8d16979b39	Rurgwe, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
0be689a3-d6cc-4af6-b420-33fdb5337859	Ndanga, Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	
77e65176-205d-475b-8798-db8c1f106e84	Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	work
84107692-54cf-45e5-8260-79fcf8964ceb	Ndanga, Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	work
ab49b8e8-bc62-4a21-abf6-f47028aa55a5	Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	work
a1fb3912-6de3-44a2-a1c9-02ed3e770530	Banket, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	work
8149276b-dc28-4c19-b4f6-4c5fbf758a19	Nyabira, Mashonaland East Province, ZW	Nyabira		ZW	Mashonaland East Province	
0ea51ec8-bbe3-4b67-87cc-103cab423b57	Banket, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	
e40f6745-a533-45f2-bda2-51efa321c8ca	Murombedzi, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	
7157219f-cddb-4ddc-a026-aa68bb53475e	Machiroli, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	work
1e2b408d-d53f-4a26-b323-ff2715624318	Chababomera, Chegutu, Mashonaland West Province, ZW	Chegutu		ZW	Mashonaland West Province	work
beedf871-5b40-4a95-9032-6d6e7b125e9f	Kildonan, Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	
be99b85d-79c5-4478-8f67-f577c3e15adf	Chababomera, Chegutu, Mashonaland West Province, ZW	Chegutu		ZW	Mashonaland West Province	
27d49fe8-1bd5-4cf7-a7cb-8c2c078e2ce1	Bannockburn, Zvishavane, Midlands Province, ZW	Zvishavane		ZW	Midlands Province	
6013a7ac-e05e-4d81-809a-120d1e43dbc0	Zvishavane, Midlands Province, ZW	Zvishavane		ZW	Midlands Province	
3fbc4a5a-d843-4a91-adc2-a4bf7854e33c	Zvishavane, Midlands Province, ZW	Zvishavane		ZW	Midlands Province	work
06be1bc6-6e93-49a3-996d-e017f2b5c5f6	Bulawayo, Bulawayo Province, ZW	Bulawayo		ZW	Bulawayo Province	
348241b5-98dd-4301-b180-474ed02e90f2	Rangemore Rd, Bulawayo, ZW	Rangemore Rd		ZW	Bulawayo	
77a16801-15dd-46dd-b9b8-fd55ef7273df	"20°06'25. 28°30'32.2""E 9th Road, Bulawayo, ZW"	"20°06'25. 28°30'32.2""E 9th Road"		ZW	Bulawayo	
db484986-6e04-4319-b524-9f1ceb364f0f	VG75+3G7, Langa Rd, Bulawayo, ZW	Langa Rd		ZW	Bulawayo	work
2d431d79-1788-4fea-9bcd-961031e2f769	North Magwegwe Bus Station, Nthini St, Bulawayo, ZW	Nthini St		ZW	Bulawayo	
54753fb3-1c9e-431f-af71-14e5d9304414	Chesterton Rd, Bulawayo, ZW	Chesterton Rd		ZW	Bulawayo	
59ea932a-f2b5-413b-a7db-cb4c46e628eb	Bulawayo, Bulawayo Province, ZW	Bulawayo		ZW	Bulawayo Province	work
650eb0ab-648a-4b72-904f-328777373372	VG4W+P35, Nkulumane Rd, Bulawayo, ZW	Nkulumane Rd		ZW	Bulawayo	work
5bd687e6-48a3-41db-8517-59b25239f045	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
424dcdad-ac5f-4d08-a752-12f509d48ed4	Chimanimani, Manicaland Province, ZW	Chimanimani		ZW	Manicaland Province	
f8c96ad2-96c6-4898-ab6c-b5f2d8e524a5	Chisumbanje, Chipinge, Manicaland Province, ZW	Chipinge		ZW	Manicaland Province	
d5e6fb5b-b22a-4d2e-a8b3-e153966363f3	Chipinge, Manicaland Province, ZW	Chipinge		ZW	Manicaland Province	work
ad69d86a-640f-406a-82c4-fa73ed3377a9	Inyati Mine, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
6018c367-6696-4cbb-9bac-05e50e083533	Bromley, Goromonzi, Mashonaland East Province, ZW	Goromonzi		ZW	Mashonaland East Province	
180492ce-489d-4bf1-a3f2-73639fb8d41e	Bulawayo, Bulawayo Province, ZW	Bulawayo		ZW	Bulawayo Province	
d425aefb-5559-4d51-8b51-41780b92eb78	Madioma, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	work
193ad553-54e6-48c6-b525-5e20a0fd3381	Madioma, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	work
68fd068f-88ac-4c42-9bd4-b960bc56fef8	Juliasdale, Nyanga, Manicaland Province, ZW	Nyanga		ZW	Manicaland Province	
7f1806a5-fba8-42a8-8701-e916a1429cfc	949H+FMM, Chimhanda Rd, Chimhanda, ZW	Chimhanda Rd		ZW	Chimhanda	work
448d537b-da6d-4c74-a1d2-a82782ae793d	Rusambo, Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	
cab84b97-c2ef-4195-80c1-ca630be3a5ad	Kudjwara, Rushinga, Mashonaland Central Province, ZW	Rushinga		ZW	Mashonaland Central Province	work
cd106d95-ffa9-4083-8a42-6a38312de406	Chitungwiza, Seke, Mashonaland East Province, ZW	Seke		ZW	Mashonaland East Province	
1357791e-cf0c-4ace-9205-cbc7bc6a9c56	Harare, Harare Province, ZW	Harare		ZW	Harare Province	work
51bc080b-32e8-47be-b7e7-46016d7dd4b9	Jirira, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	
7836a9f7-8266-47b4-9e80-f3b3625bc721	Excelsior, Seke, Mashonaland East Province, ZW	Seke		ZW	Mashonaland East Province	work
77453cd4-a11d-4ed2-aeac-3287c0fd2d4d	Epworth, Harare Province, ZW	Epworth		ZW	Harare Province	work
6b8a6cd5-8ae8-4d64-bfb8-9ced57c497ff	Goora, Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	
a3ae28cc-a0ce-4d90-ac65-4890abc2a725	Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	
e037bfe3-13e4-492b-bc51-15a88179b78e	Goora, Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	work
8f59d06b-1555-4951-8794-f3f92f1dbd1f	Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	
0c0c9e81-83f5-44de-9d48-085bd398d799	Shamva, Mashonaland Central Province, ZW	Shamva		ZW	Mashonaland Central Province	work
27b88872-cf90-40be-bc86-78562e1e68f0	Pamula, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	
4a5dc4c5-a044-4650-b380-54715c0b9ebe	Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	
033810ef-b297-423c-a860-320f0029deec	Egagwini, Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	work
e01ab52c-de08-416f-b98c-b2f5691f674b	Shaba, Tsholotsho, Matabeleland North Province, ZW	Tsholotsho		ZW	Matabeleland North Province	
d3fa661d-f11b-41b6-a45c-57e6c23d4ce1	Bulawayo, Bulawayo Province, ZW	Bulawayo		ZW	Bulawayo Province	
6b7cf44b-6c6d-4a56-a336-be31d81403e4	Bulawayo, Bulawayo Province, ZW	Bulawayo		ZW	Bulawayo Province	work
a770384b-7861-4519-b8a3-84bd62930ebf	Bubi, Matabeleland North Province, ZW	Bubi		ZW	Matabeleland North Province	work
47065dcb-0daf-4a19-9b09-24551b607cf7	RHVG+RJ7, Mortuary Rd, Bulawayo, ZW	Mortuary Rd		ZW	Bulawayo	work
b545fb8b-2192-493f-90f3-2332693f614c	Mutawatawa, UMP, Mashonaland East Province, ZW	UMP		ZW	Mashonaland East Province	
fa011a20-7cbc-4e5a-8e6a-f2313fa11bab	Mutawatawa, UMP, Mashonaland East Province, ZW	UMP		ZW	Mashonaland East Province	work
