id	created_at	updated_at	formatted	street_number	route	unit	street	locality	postal_code	administrative_area_level_1	administrative_area_level_2	country
c9e7e479-f52e-4686-a099-077d56ad1e77	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shamva, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Shamva	Zimbabwe
a22b3290-21f5-4e6f-a927-0125e3e1d100	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shamva, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Shamva	Zimbabwe
21d291e4-ccea-4910-a15e-ae05d7e6c1b7	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shamva, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Shamva	Zimbabwe
af343699-e54c-4284-bae9-03990a724ae2	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shamva, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Shamva	Zimbabwe
379093ab-8d95-4885-86e3-1a8ae7e096d2	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shamva, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Shamva	Zimbabwe
31dbf593-d5df-46c0-b341-27a707ad6baf	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shamva Rd, Shamva, Mashonaland Central Province, Zimbabwe		Shamva Rd		Shamva Rd			Mashonaland Central Province	Shamva	Zimbabwe
e0c541a0-65f7-4f98-b585-b15ab7ad4227	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shamva, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Shamva	Zimbabwe
04a67321-56e5-48a9-88f8-b1bd94aa41a9	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zvomanyanga, Shamva, Mashonaland Central Province, Zimbabwe					Zvomanyanga		Mashonaland Central Province	Shamva	Zimbabwe
2bbf8b4b-9006-4b9c-9894-c644eb2f8d24	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Midlands Province, Zimbabwe							Midlands Province		Zimbabwe
987cbcc4-6ff4-4812-9d12-ae60b3fbf26b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shamva, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Shamva	Zimbabwe
627c7530-1cbe-4d57-b6ce-1d6cf2d55801	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shamva, Mashonaland Central Province, Zimbabwe							Mashonaland Central Province	Shamva	Zimbabwe
565158cb-c8fb-44f6-9de6-fff003de397c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
97f7d2ab-d98d-4732-b489-fdfc5aa34298	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
4042b21f-1776-4883-85f8-9707a4524ec9	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
bd46775a-1f5e-4d4d-8451-9ad400414ee6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chirumhanzu, Midlands Province, Zimbabwe							Midlands Province	Chirumhanzu	Zimbabwe
3ecef925-daf9-47da-b7bf-ab848ae92aa3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
445f888b-5ff2-4450-8bba-d2498b01fed3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
247861a6-bbda-4d12-a6c7-27742d284f18	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
bda0ad43-bdb7-4788-8043-c4970537fb5b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
238da514-c59d-474a-b29c-e10b433d1715	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
8a0d3d67-6429-4c6d-b19d-e8786f4b6256	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
bc773d4a-2222-4d78-89bd-6bf3301902e6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
bcc107c2-dda6-4108-9607-dcbaddd0157b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
29cd1b5d-da3d-472d-a74c-f122732394cb	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
2c17d2d9-7bdb-41bd-af9c-dc72fd9b8aaa	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Selukwe, Shurugwi, Midlands Province, Zimbabwe					Selukwe		Midlands Province	Shurugwi	Zimbabwe
a5553364-42a4-495f-a6f7-b45f543c44ce	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
477799a9-b8c5-4223-aad7-2f9d46b912e3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
5adcf377-f24e-46a3-a15d-28d4bc3623be	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
f245acd9-2865-4db9-ac6c-13e7b277d476	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
f32d29c6-2bb9-4bd5-bece-1a970298e835	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Binga, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Binga	Zimbabwe
47026fba-7cfa-42c8-a54e-5d158b6cfaff	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
2a730351-fd80-44b1-bd55-022b4979d502	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zvishavane, Midlands Province, Zimbabwe							Midlands Province	Zvishavane	Zimbabwe
01bbac23-aabd-42f4-ba79-e9994728f5c2	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Shurugwi, Midlands Province, Zimbabwe							Midlands Province	Shurugwi	Zimbabwe
f38edcb7-3f37-492c-b6a5-917431f7e6e5	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Selukwe, Shurugwi, Midlands Province, Zimbabwe					Selukwe		Midlands Province	Shurugwi	Zimbabwe
2417d920-3448-46b4-9c94-40172b082e57	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Selukwe, Shurugwi, Midlands Province, Zimbabwe					Selukwe		Midlands Province	Shurugwi	Zimbabwe
bae123c2-6b06-4d21-9580-e86424e1527e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Bulilimamangwe	Zimbabwe
67b9b344-6521-47ca-9196-857daa1e90de	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Tsholotsho	Zimbabwe
e9b991a8-8d03-4afa-b4f3-7fe81fc940fb	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Tsholotsho	Zimbabwe
a8e6a752-df3f-41b7-ac24-966c886fba11	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hwange, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Hwange	Zimbabwe
6a718d3c-d5b1-42d7-975c-8e78a03819c6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Matabeleland North Province, Zimbabwe							Matabeleland North Province		Zimbabwe
ef414871-fd81-4c74-baf4-70f67984faf7	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Lupane, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Lupane	Zimbabwe
bbff23e4-af8b-4111-91d5-d5169e7a6fea	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Tsholotsho	Zimbabwe
8b064a5f-1f34-44a5-b156-30197804ab4b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Tsholotsho	Zimbabwe
ecff984b-4ded-44eb-be6a-a5ad7eda89a6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Bulilimamangwe	Zimbabwe
3e0c2630-d446-44af-842d-35ff76c1cf69	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Tsholotsho	Zimbabwe
a470a0ea-a3db-490c-a4ea-5892d7970bbe	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Hwange, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Hwange	Zimbabwe
2cec9f04-db38-4bf7-ad95-8f13135eec67	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe					Tsholotsho		Matabeleland North Province	Tsholotsho	Zimbabwe
e06edc6a-448b-46e8-bc8f-4b7e99fa61d8	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Tsholotsho	Zimbabwe
b858b44b-630b-4e68-bcd3-810edd6d4218	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe					Tsholotsho		Matabeleland North Province	Tsholotsho	Zimbabwe
d8a44f5c-8b8f-4b8f-87ce-5b6f4a7d843d	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Tsholotsho	Zimbabwe
f7d9815f-166a-46f6-8b4f-817b38565777	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulilimamangwe, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Bulilimamangwe	Zimbabwe
65d57260-dac2-4da1-a622-9be3f906f520	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Tsholotsho	Zimbabwe
bc396326-7196-4fa4-b8eb-aad24233a702	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Tsholotsho	Zimbabwe
d05343e1-7742-4f67-ae6c-4ce546208d15	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Tsholotsho	Zimbabwe
e8ffaa1e-8146-45d2-8d7c-21b71837a46b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Tsholotsho, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Tsholotsho	Zimbabwe
d86fb3eb-80bf-414f-9bb4-f1f7a29db8d4	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umzingwane, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Umzingwane	Zimbabwe
18b3e029-354c-4afc-ac57-cfc1a8694ab3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulawayo, Bulawayo Province, Zimbabwe					Bulawayo		Bulawayo Province	Bulawayo	Zimbabwe
93f80ab2-345c-4570-99ac-2068db7fe416	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulawayo, Bulawayo Province, Zimbabwe					Bulawayo		Bulawayo Province	Bulawayo	Zimbabwe
84a1e910-42bb-4f39-9d11-3419b0b76ecc	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Igusi, Umguza, Matabeleland North Province, Zimbabwe					Igusi		Matabeleland North Province	Umguza	Zimbabwe
fe0a2456-eaaf-495e-a716-102df38e8f45	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umzingwane, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Umzingwane	Zimbabwe
7200df21-cda9-43e6-a477-a74cbc2f4d43	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bubi, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Bubi	Zimbabwe
80ba7458-88dd-49ae-881e-df6394c11e19	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umzingwane, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Umzingwane	Zimbabwe
257df4b2-7c45-4379-94ba-3be40bd6ea0c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Nyamandhlovu, Umguza, Matabeleland North Province, Zimbabwe					Nyamandhlovu		Matabeleland North Province	Umguza	Zimbabwe
f237790f-f9bd-430e-88df-69391bddcad7	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mortuary Road, Bulawayo, Bulawayo Province, Zimbabwe		Mortuary Road		Mortuary Road	Bulawayo		Bulawayo Province	Bulawayo	Zimbabwe
3e2ae527-248c-4358-93c4-5df6bf887727	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bulawayo, Bulawayo Province, Zimbabwe					Bulawayo		Bulawayo Province	Bulawayo	Zimbabwe
709f984e-5452-4abc-9243-61b6ad091248	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umguza, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Umguza	Zimbabwe
638afd32-561e-4fc6-85de-0f4323a2f0ec	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umguza, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Umguza	Zimbabwe
e44b7bd5-c3f4-4e97-a150-6c3074b19168	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Bubi, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Bubi	Zimbabwe
3aee82bf-eaa0-4b32-b6fe-0bd9e118b764	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umguza, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Umguza	Zimbabwe
f456e8d1-bd4d-4095-be33-9803af9771eb	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umguza, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Umguza	Zimbabwe
fabf9ed4-29d0-4a1e-9b7b-3386c24c858a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umguza, Matabeleland North Province, Zimbabwe							Matabeleland North Province	Umguza	Zimbabwe
3dffdc56-d5db-44b0-a8a5-751557d9de14	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umguza, Bulawayo Province, Zimbabwe							Bulawayo Province	Umguza	Zimbabwe
d18a3408-d8ab-40c8-80e6-57c9401b6b92	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umguza, Bulawayo Province, Zimbabwe							Bulawayo Province	Umguza	Zimbabwe
c07d6fb0-8080-43ef-86c5-c716407ad23e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umguza, Bulawayo Province, Zimbabwe							Bulawayo Province	Umguza	Zimbabwe
593a6cac-b3dd-46bf-a36e-406d880dea9b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umguza, Bulawayo Province, Zimbabwe							Bulawayo Province	Umguza	Zimbabwe
f740e78f-2e41-405a-b45a-6164858cd0d9	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umguza, Bulawayo Province, Zimbabwe							Bulawayo Province	Umguza	Zimbabwe
4f16b3bc-225f-4c8c-ba12-9332d0377d6a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umguza, Bulawayo Province, Zimbabwe							Bulawayo Province	Umguza	Zimbabwe
e8cedf87-baa9-4946-b26f-3c24b6b9ba02	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
9e25c03f-c7ed-4ea2-9f93-3aa279470121	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
3ee4ce1b-2bd0-42a8-9ac0-84e2bacac092	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
3af4a93f-a7f7-48e2-bb14-0bb1ed2ede08	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chitsungo, Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe					Chitsungo		Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
4e38d498-2ed6-47d0-8df1-66a461a247c4	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
6418c53c-328a-4da7-b050-c61e6ba05fb7	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
d8982b04-6c68-4356-819b-1c458f59c227	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mudzi, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Mudzi	Zimbabwe
8f97e264-a89a-499b-abd9-97c979656829	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mutoko, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Mutoko	Zimbabwe
9d12dd86-9176-4034-8aff-a3e9e14ac523	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
9c0df1e8-fada-4ae8-aa4d-0047dd4be45c	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mutoko, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Mutoko	Zimbabwe
583e5e61-b816-4c05-b922-f8790928bf46	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
8eda3ba5-8f49-464f-8ac9-017daff65b40	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mutoko, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Mutoko	Zimbabwe
51bff7dd-36d9-412a-a989-067f1dc87f20	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Nhakiwa, Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe					Nhakiwa		Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
c28ae4aa-d583-4281-b0f5-a7010c7d6a0b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
e3a9b456-e576-4047-821c-22360a78caf3	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Rushinga, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Rushinga	Zimbabwe
883d3e78-c33c-4253-9f6a-1d255716620e	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
3868aaf0-a7dd-4cd8-b62e-f1aa918eb9a7	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
b7a42011-6dc3-4202-afe3-c850b032a755	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
082fe3af-5961-4ce8-81cf-8b8f487cec41	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mudzi, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Mudzi	Zimbabwe
56387b7b-15a3-4e87-9229-da59570bda70	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
7c8e072c-3ee1-42f8-b81b-0433478de3b4	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mudzi, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Mudzi	Zimbabwe
3bc79003-7f47-4f27-b695-a9b345562bc2	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Uzumba Maramba Pfungwe, Mashonaland East Province, Zimbabwe							Mashonaland East Province	Uzumba Maramba Pfungwe	Zimbabwe
37e67758-124e-4447-8f36-a557bab1feaa	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Mbalabala, Umzingwane, Matabeleland South Province, Zimbabwe					Mbalabala		Matabeleland South Province	Umzingwane	Zimbabwe
656e3ae6-d40e-4227-b866-a41c2d66028f	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umzingwane, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Umzingwane	Zimbabwe
1ba6fbd7-3bd9-4711-afe3-61642e848cac	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Masvingo, Masvingo Province, Zimbabwe							Masvingo Province	Masvingo	Zimbabwe
8dad6264-deb6-470d-9cfd-02f978e02617	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Umzingwane, Matabeleland South Province, Zimbabwe							Matabeleland South Province	Umzingwane	Zimbabwe
fc8525bd-3b38-4709-a314-d68abefb7449	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
114ffffc-1643-446b-971e-241b86caba55	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
95013f3f-4696-4de4-8e18-12d8ef866059	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
04e855b8-9c97-4ce7-aef0-d3fc6026a656	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Chiredzi, Masvingo Province, Zimbabwe							Masvingo Province	Chiredzi	Zimbabwe
62d6c108-b8ce-400d-918c-1dc0ee5433dc	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
0328e5db-f446-4b2d-a288-3ae22b7f145b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
3e3a8231-3d15-4586-9807-b6382f484d38	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
8bdafa3f-c2e6-4076-8f91-cc3a1125d03b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
89e1a1c3-bcd8-43be-9df1-237b1d7e260a	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
c70dc2d0-08ea-4f80-bfac-78edafdabcc8	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
d036a857-e288-49fb-92a8-b0ca90ae1df6	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
ee55db45-118c-47f1-9ed5-71bcf35e9ece	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
1531cbf4-9d72-4675-b98e-9c51638f41af	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
3ac55749-4b08-432f-ac72-47536024d4f0	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
457096f8-0788-453e-8fe4-85569f768afc	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
a990ad3e-ef03-479c-a31a-9873a2885b4b	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
a9ae8a4b-3807-45a2-a7c9-a8b3e4094f84	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
db4e0b89-417c-4880-b276-cf996fedb1ee	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
270f385b-d830-4faf-9754-658ae9869c62	2024-10-09 09:46:31.991808-04	2024-10-09 09:46:31.991808-04	Zaka, Masvingo Province, Zimbabwe							Masvingo Province	Zaka	Zimbabwe
