id	units_snomed_concept_id	value	value_low	value_high
e93eca50-7aa3-4dc2-9df7-505739d721fa	258685003	100		
52f03108-ddb8-4fa3-9d7c-6c596e5fb943	258684004	10		
3f051dfc-eab0-4e4c-a74e-fc3b44b2913f	258684004	10		
471fe994-7944-4b98-b6f4-f1aac5dadb0e	258685003	100		
496ffd6e-7cb4-4348-8955-93f1087a84c7	258684004	100		
2ad82c3d-4faa-4fb0-9f1b-a9f7d643972b	258684004	400		
1cb5c7a5-8926-4983-8eef-83febe8be162	258682000	1		
2f4f444a-d6fb-4385-b409-33f7bc7a59b3	258682000	1		
d38cde03-adb5-4b0e-9092-a9b880d2c73b	258682000	1		
4ad66bf2-ce77-4e77-b9de-cee79fdb9b1c	258684004	30		
d3af9053-c6fa-4f7c-bd6c-8bfb7adfb12f	258684004		10	20
97774b17-647e-4ea4-911e-ea4e85e32992	258684004		750	1000
e1aa773a-5916-49d1-af87-0075d7186fca	258684004		750	1000
9b99ee97-c24c-4bf4-a077-20c1a0d626b0	258684004	5		
8cf40dbc-939d-40fe-9bfc-bc47682ffb15	258684004	5		
42624f13-8370-470a-b5a3-3c37ab2cbf8f	258684004	10		
099ffbda-7303-4313-94e0-e154ad1e231b	258684004	10		
6389fa07-10fa-4b75-9ff1-7817b0af1f73	258684004	0.15		
11b191e6-99c8-49d2-968d-db4126e180a3	258685003	50		
9445ef29-e1e0-4af0-b165-0f1fef863e02	258685003	100		
e7afb3c5-93be-4fd7-ab2d-0aa7924d7529	258684004	15		
32055dc1-0333-4e2c-9b2d-cdaa49101726	258684004	15		
706440a7-0b11-490c-9964-8b668e33e240	258684004	15		
8b5d65da-1bf7-44d8-8cf3-9c76b89be2db	258684004	15		
b56999cc-5e83-437b-b074-6aeb68e24715	258684004	15		
a492a5b7-b6c4-4935-bbc3-42bc44f4bffb	258684004	15		
b5c8fbbc-f53e-4532-bdd1-43a635f2297c	258684004	15		
cddf6f5d-210c-4111-af87-4a2a559d9776	258684004	15		
fb406a5e-f617-4287-b6bd-747b3a771d1c	258773002	1		
f380b382-7b50-4505-8b7a-c4593f00f926	258685003	100		
7b70747e-aa4a-4408-a665-4fdd0be63e9a	258685003	200		
1913bf34-86be-4332-a097-72234c1bc547	258685003	200		
a9107762-4d90-460c-9949-6ebc363d13a5	258685003	400		
eaf7cf79-43c9-4718-844f-5fe3fcd519b2	258685003	200		
c5f1855f-0861-4323-b62c-9ec709094709	258685003	200		
bcd89fd4-3ade-4981-ac55-4f56b7c64250	258685003	400		
48f61009-1ff5-4274-82e7-5dd0f6ce7626	258685003	200		
ad87f1d5-135e-4886-ba5c-78ddfa7c1f0a	258684004	15		
2f96a1fe-c844-4b1d-a6c2-405fe24895db	258685003	12		
c3aa911c-bf10-46ae-9b8c-21c34d5a0c45	258684004	100		
b3a7a71a-ec80-40ff-ba9a-e169f98b2302	258684004	100		
8ad88946-ab43-4e0e-b1a8-3b6040f75586	258684004	4		
f0bc3198-0661-4aa4-b053-6589053ee512	258684004	4		
354619d0-7e9b-4a1b-b6b1-42c0c934137a	258684004	0.5		
075efe06-65f9-4707-971b-064d9d2d4bda	258685003		80	160
a2741db6-e437-4a69-ad15-1223f64225f4	258684004	0.25		
3d1d1ca2-f95d-4d11-8549-16dc6906c83a	258685003		80	160
ce3e6658-030c-4ff6-8b5e-cd615edf6d6a	258684004	0.5		
3fc1f00d-c8bb-43b0-a2f6-101735302407	258684004	0.5		
177ade98-fb3f-4018-9a05-79a53f3fbca9	258684004	10		
66d9ddb0-4001-4ec9-8da1-b55dd8d52845	258684004	10		
8316f981-8fa4-4875-a3b6-51c33199639b	258684004		10	15
062962dc-6a76-4769-9cdf-2039f3569bef	258684004	500		
a2c66998-ccee-494a-beed-1ca54acd4127	258684004		10	15
954a2bf2-77ac-4777-b7b9-b18691db9c26	258684004	40		
7bf3252b-782c-4a26-bc11-8086cb45252a	258684004	40		
63e4aa30-3212-4c03-9c42-5bcdb4d989ff	258684004	40		
b9bfafb4-fcdf-4a9e-a9d4-6e79d76f5bfc	258684004	40		
b6a7aba9-7b52-45d0-9f58-e6ae7712711d	258684004		1	2
2b5d31c3-e601-444a-820e-ffd9b0fb1aa9	258684004		1	2
72f3a450-92df-45b4-9324-318d7c7735fa	258684004		1	2
6fa29fb6-1d64-4c87-b3a7-71af1572124e	258684004		1	2
0292cc75-e7b6-450e-a111-ba5a216ea86d	258684004		1	2
ff5c8e99-afdf-4ef7-9bcb-105e8a23dd87	258684004		1	2
873fb282-8062-426d-9f7c-52a14b091b46	258684004		1	2
cf64ef3f-6a8d-4600-b42c-ae3f0233bca9	258684004	25		
203fa9d5-955f-4fea-823f-37b3e826ea2c	258684004		12.5	25
bbd27dec-3ab9-43b6-a00d-6a2c558f88ea	258684004	25		
45faf9ff-9585-4d18-8b88-061719ecb3d5	258684004		12.5	25
291eb537-e34e-4f52-a05e-1a8759f06437	258684004		12.5	25
a36dd0ca-e598-4894-8574-0e71411dd186	258684004	25		
ddf45ab4-58f7-4a42-a91a-b162bc44ff22	258684004	15		
305cd956-3938-4459-8804-39a9d25cfa34	258684004	10		
78c75b3a-1426-4ae6-9959-26021c2b0174	258685003		400	1000
35798ee7-76ac-4247-8699-b8bdfbe03c18	258685003		400	1000
f18ca858-4f08-4a65-877d-ace57a3faff5	258685003		200	600
f2718b6f-eff5-486d-90e1-4d5a5d56749d	258685003		400	1000
6085c9f2-7bf3-4371-b87f-d1aedb4a2bf3	258684004	5		
778c5d98-619e-444e-a545-f1af4a7df70d	258684004	5		
0774fd74-a87e-4606-bbd3-85a8caefb1be	258684004		2.5	5
ed25924e-74b0-4541-b585-b83071a4d7bd	258685003		100	200
7203e019-5ea4-4ff2-bd13-0638f95f57e2	258685003	200		
74644462-9b0e-4385-81ff-3383e6ecfa16	258685003	200		
ae9c66ae-97d3-4a65-9bbc-8ca99894e7f8	258685003		100	200
177c31ea-d490-4f37-8734-2a6ca3d882df	258685003	200		
28f26eb3-973e-47cd-81e5-54a7b444f05c	258685003		400	100
a5bc2336-e97c-4142-8758-98999982269c	258773002	1		
6021fad5-4cfc-4202-86bb-733d991064a0	258684004	10		
0a577599-c973-4feb-8e78-8e301ce3cf59	258684004		2.5	5
7356de78-80cd-4b2d-bf2b-18ef7b14a90d	258685003	50		
4138f8e1-1243-40c0-bd40-697eb6724034	258685003	250		
3cd99450-983c-4af4-ae38-a907fec8d2e1	258685003	50		
ee31e994-d600-41dc-b7fd-77692c02cc65	258685003	250		
b1c1430c-de73-44f7-a36e-4d9e7b83563f	258773002	1		
bc1b6a4e-2138-4e92-8c1a-4b216e92b7fc	258684004	400		
9bffbfae-7362-4e01-ac9a-7947d69d50c8	258684004	400		
42749783-1eb6-47be-84d4-2c6e964717a9	258684004	160		
53dc92a3-1923-47e3-aebd-678a2a464c5c	258682000	1		
29c050e9-9f3e-43c2-af12-6535a87fa7f3	258682000	1		
a8e6c7e1-b37f-41f1-b2f0-ce401b5e5f9f	258682000	1		
388441d6-5f31-4bd0-a038-fa7d4f3d11bf	258682000	2		
86f25959-06e0-4ba3-89fc-374924a51c0a	258684004	250		
24b96644-3418-4214-af65-dd571c695b46	258684004	125		
a1dbacd1-b4c8-4b2f-a000-ccb909d21900	258684004	250		
0837d4d8-c24f-4556-adae-7164780412d6	258684004	250		
3f98551e-f4b5-441d-ae94-0e06b22b274b	258684004	50		
d6135c61-59bc-4bde-9e20-23d397cfbe72	258684004	250		
f89e0412-8350-448c-b716-e0fce50954e2	258684004	750		
a4438456-e207-41d2-9012-9fb62b543fb7	258684004	250		
fb9faa94-1086-4b4a-8033-6910b9235d3d	258684004	500		
ee4f74fa-77b1-4cd8-9c3d-efc655857056	258684004	800		
1d5e92ab-a078-4a65-b732-a6ffdf8d74b0	258684004	10		
b8bed971-82f0-40d4-8ef0-a8f76beee3d1	258684004	2		
f30e7bc5-b968-4c91-b74f-325e28dc4fb1	258684004	2		
d4a76921-15b3-480c-9047-92e7e7ad8bc4	258684004	5		
b9e50594-7661-4dc0-8098-881c5c2b9ad3	258684004	2		
6da039d5-33e7-47bf-8c17-2c712ca6b86d	258682000	1		
cdb39451-e18b-4f77-b2e0-5e4533e93ae3	258997004	1500		
864ea97d-092c-4263-9e9a-4d08242cc242	258682000		1.5	2
e4b65088-2856-4e54-b54c-d5bf930babc2	258684004	7.5		
fa448073-8f5f-4ea4-b68d-4f6751056184	258684004	2		
583c106f-ee77-40d3-9744-26981351a0df	258684004	2		
fb970b94-69ba-46e6-9a04-515a4803e5df	258684004	1		
a4e65615-a8fa-475d-ae65-a1de7ec6cdc6	258684004	1		
f175deed-a06b-4a43-87c2-680964aa9542	258684004	900		
91a17f34-2733-4ddd-9adc-267468ab6749	258682000	1		
5856e0e9-3ef7-47ef-ac87-42bcca267c23	258682000		20	50
2d12f568-d1bd-4f4a-8d13-42c668ad50bf	258773002		10	20
69718c6d-c395-46ae-bc53-1931b831b501	258773002	10		
06b4abf2-0cc9-4df1-b55b-72604aec05ed	258773002	14		
35490fcf-8051-4059-abb9-0878a36d2d53	258773002	7		
f81a80eb-4125-4d8f-a476-ac1bc00157a2	258773002		50	100
8b955471-a5e4-40ae-a30c-dcc7cc05bcf6	258773002		50	100
211219cf-1927-4b87-ac9d-fd60f18410cb	258773002		5	10
a6f909a4-e2e7-43dd-9c05-ea14b66dd3c2	258684004	100		
607b2e97-c3a6-4d51-8718-044d48f2c90d	258684004	200		
612429a6-3d4d-4e41-bb48-9f1c10524f14	258684004	15		
da626bc6-4592-415d-a010-9e5543ffe97d	258684004	15		
368f6469-8eb7-4573-bef4-b12ec5587a77	258684004	15		
8c992218-db95-472c-ae23-5e98946db2e9	258684004	15		
3c2fbb5f-85f0-472b-a72b-09286f686ab9	258684004	15		
a5eb2c78-b6cc-460c-ad42-39049600267d	258684004	15		
8f43ca6f-f597-4d03-b507-caa4b017a497	258684004	15		
7ad229f9-f0d6-4f6d-bfd8-a70286a809a8	258684004	15		
8f671b16-2e8f-45a9-993c-ae06f768d95e	258773002	15		
75c984eb-b2a2-4435-978f-0fc0b7e2517a	258773002	15		
63eeff21-b5ce-4b8b-8297-4bb3a285d7e7	258773002	500		
9f2f5756-b195-42d4-b8d3-3b8b56461970	258773002	1000		
576da342-1fae-4101-8c00-198a1211b750	258773002	50		
77061107-71f4-4094-a3b5-d641f2e6b218	258773002		80	100
6b306e5a-be5a-448c-8d4e-fc97360d84b3	258773002		80	200
789fe457-57d4-480c-9c2d-468377d7220b	258773002	10		
3578b040-8ca7-4b1b-9653-24494b80a91e	258773002	1		
ce59dcd1-f2a6-42ab-9194-55643ef91934	258773002		50	100
43296cc1-ce1e-43bf-ac46-c801a83c45ad	258773002		50	100
4e219f54-4212-40af-b39f-c0a2098bec6e	258773002		50	100
02c6d80c-cbb4-414e-9d82-d4494897c30b	258684004		1	5
e68d9fce-b952-4b8d-80f5-2e911201d6db	258684004		1	5
5240ad06-13ea-46c6-b370-8b7da5271e3e	258684004		250	500
232efa56-af27-4939-a5ed-52d292d7a516	258684004		250	500
9fd9f02b-fae3-4589-a169-e4b996a9edea	258684004	10		
1402aede-f00e-48cd-90fc-ec91493efc13	258684004	5		
e17b99bc-fba4-49da-a6f4-bae6984f7083	258684004	0.1		
1c1e43fe-0e28-4bfa-b0e1-a0d761df798a	258773002	0.9		
b78ed46f-e3d9-4326-8f55-fc33f554ab89	258684004	500		
39858c36-4505-4dd8-adc1-6acc007e4af0	258684004	500		
2ab521ee-a4c6-4e43-ba1d-a30fa50671f1	258684004	500		
47ab4bbd-24cd-4cec-9199-dff4079d6106	258684004	500		
d0d82f9f-9502-4e3e-8b3b-43f105caadbb	258684004		10	15
3a8c58e2-d155-428f-9608-0f839bd469e8	258684004		10	15
2c11d675-4079-4a3f-b9bb-eb0ee403f50a	258684004		10	15
f527f702-033f-447f-9eca-4f8ad6470431	258684004		10	15
24b2517c-9bd4-4766-bbb2-afda306d459e	258773002	2		
94272722-5f1d-433d-958b-05944b6ed0fa	258684004	15		
c5a9f455-feb6-4340-88e4-4532489f648a	258684004	1500		
7e980596-d8c5-4a6f-bd34-ea31eb7741ee	258684004	45		
29088f8e-981e-452e-9df4-7f7e5f2d507f	258684004	45		
9780dd05-0892-4963-a07a-87ba16526a50	258684004	1000		
eb2f0700-aa90-4e6d-a145-fe6b1cd8c75b	258684004	500		
f6ae090c-c949-400d-bf3e-84614798206f	258684004	50		
bbff693b-fb9a-4627-b516-b2e34286919e	258684004	875		
9e7637ec-9a2f-4d62-ad70-5a4833523d33	258684004	125		
50f58435-3a79-43cf-82d4-396e0ce77676	258684004	875		
b89c0895-a604-491e-9fc2-7afa75f4d99f	258684004	125		
fc21d6ed-b640-4f49-87df-ab5ddc871ea8	258684004		15	25
5ab4832d-63cb-4e7b-999d-db598f4d288b	258684004	50		
21b2da49-40c2-4289-aff7-fe46c79222df	258684004	75		
d87b21e3-25a6-4f24-aeae-c85888f04f4f	258684004	50		
b35774bb-1a7a-4d10-9c8c-dab4465d1ede	258684004	75		
f39fb45f-139c-43ae-ab06-e50c088f0364	258684004	50		
ad8dc17b-dba7-4d2d-9c82-0f57c61fa6f2	258684004	75		
d8df12a8-fdd8-4d1b-a112-48d1ca004a54	258684004	50		
165407ad-a797-4cb8-8658-b0ebe93aa786	258684004	75		
f61b127a-4eec-4bfa-b73c-cbd66ec5c2fd	258684004	50		
e66035d6-8a62-4716-9db4-2fbb9345de06	258684004	75		
04593dad-6af7-42a5-b54c-6ca38cd93190	258684004	50		
4e289274-147d-477f-acb3-f40f5369b99e	258684004	75		
8cc7afd4-8d1b-4a0f-9322-75a4cab97ab7	258684004	50		
46ba33b2-202a-4e53-b101-706aa1fee9b5	258684004	50		
e16e42cb-df00-435f-b32e-0039613bf37d	258684004	50		
c0e6a3a4-a53e-4069-b245-6697a074b74e	258684004	50		
3228c166-ad4d-46c1-97a4-a8a31b9aef8b	258684004	50		
e3dba327-0a76-4045-a642-9b98e95674e8	258684004	50		
49f39e4c-f108-446b-979c-8d216e8e0559	258684004	10		
c87a7d0d-7ee5-4412-918c-dfa9a1a3a098	258684004	500		
a221fe4e-e850-46d7-9694-4e7596d87ae9	258684004	500		
64a5a38f-7bf1-40e2-a113-8b23585e304f	258684004	10		
1d2b261e-e867-4361-b6ed-5cb465152fc9	258684004	10		
0ff239d9-576d-4dea-baa1-1cf861c824e8	258684004	500		
089eb2dd-3b79-4a39-8eb4-831edd3291db	258684004	10		
81a2a37e-9c26-4f31-b147-65ca33b1897e	258684004	500		
bc027348-c22a-440b-b068-edcf335d6881	258684004	500		
9a494827-d011-442a-a0a2-7cec3bfb9bb0	258684004		12	25
93d1b9a2-e8d0-49af-9829-d66492773f4e	258684004	50		
b82eaef5-68cf-42ee-a0d6-a197e6e5d287	258684004	50		
5ed076a8-5ca4-4bb9-a092-0c24850bda43	258684004	50		
6d0529c0-97d9-4020-865b-c61de837f5a7	258684004	50		
d9719ca6-9590-4121-adc2-aa29331f9eeb	258684004	5		
79bc6dbd-80c1-427e-b8f6-5ef2bc4d11f2	258684004	5		
c7da0131-56c1-4d28-99c5-e6f9eb6361dc	258682000	50		
a6f51d73-1598-409b-9fc4-778e33e7ac00	258773002	0.25		
15037c3e-90cf-4882-ba26-56a80931236f	258684004		0.5	1
e0a01451-e79b-43e0-8c72-91585fb4c843	258684004	2		
5ca3178e-70af-4096-8278-1bd52d0f95ec	258773002	20		
6c3d315f-20e2-4bbe-9a93-eb62279c65e8	258773002		30	60
9d4747ad-d928-4465-a970-47029c3c5352	258773002	10		
860c1459-2344-4ca6-b230-3f574ab4db6d	258773002	10		
7c9f345c-ef66-44fd-94cb-b683c461264f	258684004	2		
5dd50424-a1dc-43ba-bb82-e744b275930b	258684004	80		
847fa127-53f4-482e-9e60-edacae9504d1	258773002	100		
50db5d4f-2a77-4b9b-8e15-5119b99bb8ab	258773002		50	100
ee320064-10df-4be2-9977-2bfb300d0b36	258773002	1000		
24dc7f2b-f925-4656-b14f-d4cded1d435f	258773002	500		
6577f231-4739-4901-887a-eefe3570c940	258773002	100		
fb274345-d71f-491b-864f-1f43199503bf	258684004	10		
16ec16d6-2ab9-4a7f-8332-3f17bbd2da99	258684004		5	10
d5e92a9e-3e07-494f-a719-e3beef775385	258773002	15		
733e7b40-334b-4f02-9a4f-5896b49a4b96	258773002	15		
4e043416-ff0d-4637-9474-dd177090e721	258773002	2		
9b9b3d77-28e7-4e89-8a29-c47adf236389	258684004	4		
1e045075-593e-40df-ba06-213b8ccf29a7	258684004		1	2
3fcc9e3e-d16f-44b1-a6a0-31ba20574ca4	258684004	10		
1589d1d1-24ad-4950-b21b-9ddbc66162a9	258684004	10		
f3b7a40a-3e80-4b5a-b5f7-dcdf717cdc9d	258684004	10		
cab0ed38-2906-4814-9f08-57b71cec6130	258684004	10		
6bfdaf92-66e5-48eb-8bbf-5177a7294af0	258684004		100	200
3a63b73c-ed8d-44a7-af73-3d8686fba460	258684004	70		
e63f1c26-c733-4fd8-96e3-2457911c9782	258684004	0.4		
c4a56e0e-e8f5-4609-bbba-2e31106e5b4c	258684004	500		
d70fd697-6f15-4710-be98-48167c821b7f	258684004	500		
86a5ddc6-145f-48c0-9297-caf0c5a6e834	258684004	500		
f3ddd56b-4f18-468c-9390-0d23e870e0d9	258684004	500		
31abe4c6-dd6a-4235-9641-1c859fbc8ef7	258684004	100		
197863f0-7c17-46a9-8758-598749f11ce1	258682000		1	5
fa57cd27-5b19-4d60-a886-cd4148a9bb1b	258773002	1000		
9a311155-9f5c-4cd5-ab30-f7053a80464d	258773002	10		
f9b18a3c-33ef-4e58-9acb-e90901f05bd7	258773002		1	2
1824fa89-3ccc-489e-a655-a048c1a288ca	258773002		1	2
b9d3db74-9911-44ed-a7e5-cdd49d5436f6	258773002		1	2
97ee46d0-c645-43ea-b9d7-694eaf7e5c5e	258773002	100		
43e926e1-40a4-4c03-bff3-bf9a2c44222e	258773002		50	100
3bced040-b41e-439b-9163-4f682e06621f	258773002	1000		
335636f4-4397-47e3-8407-badb61327d1c	258773002		5	10
91e00ae7-bb90-4e8f-bdfc-23227d8ae3de	258773002	0.5		
ae9621d8-59b7-4a0e-b8fa-4172fc816937	258773002	0.5		
f14b2719-6334-4fda-8ab9-a6037d08fd6a	258773002	0.5		
c97a3273-4c0c-4558-811f-867a0f3e65a0	258684004	100		
7d3665b6-3d13-4a60-8845-dde45fd97f70	258684004	100		
d95da990-710b-48d2-a376-01527f10b2a0	258684004		10	20
6a1dee57-bd44-430e-8b82-630199dd2ab0	258684004		0.5	20
dca3b94d-788b-4c15-be97-f501328b43d4	258684004		1.5	3
5b377803-12e8-485d-a62e-b7652f655a52	258684004		1.5	3
0ed6b3d7-7f9b-46a0-be01-23d09f404432	258684004	8		
ba65a954-2263-4b46-b18b-b2c1975afec1	258684004		1	1.5
1eb8842f-4a67-484e-ae9e-14db75cd7f0f	258684004	7.5		
1ad0ae69-f053-4ef9-9097-6bd79907fde9	258684004	7.5		
a9bf47d2-381f-4a3b-827c-b8825bc6791b	258684004	7.5		
10b82a19-8ca7-4b2b-b864-e45c70aa9904	258684004	7.5		
8ecb62b3-6803-49f5-a5f9-d935f4ee0039	258684004	7.5		
b1e25bd0-d575-48eb-b36b-7ffb102b1a58	258684004	7.5		
2c8ecc8e-47e5-4c83-96e8-825a86880cfd	258684004	7.5		
a2b0a4eb-3472-4893-9a5b-2bc1bc120bb9	258684004	7.5		
d4ece13f-6dc4-4b8f-86a0-07c60cb74c49	258684004	15		
2648a339-54d4-4f58-a68f-925b27b98f65	258684004	15		
5d105afc-bb5e-4479-9264-a54ed29891a3	258685003	100		
31f62dab-671e-4777-8116-50c663c3bae1	258684004		100	200
aa119140-9938-4afe-883d-9181c31e8c1c	258684004		100	200
d0890c42-e18d-4234-b677-50fdd05a9ac0	258684004		100	200
a379989d-43ff-44a4-811d-2652da12ed13	258773002		1	2
c0d9d5a4-088a-4ae1-a289-a3ea44947d92	258684004	0.2		
4200398b-e37f-44ac-9085-44071340d175	258684004	0.125		
64f0767b-b79d-493c-96cb-5dc2c5b881b2	258684004	0.25		
254c8c3d-fe10-411e-b0ee-87b52537a9c8	258684004	1		
08988157-3aea-430c-9dd8-e017d9dca529	258684004	1		
8b55a8be-5440-4b58-8508-aa3a21934df6	258684004	1		
03c733bc-7670-4f62-a7be-4adf16dc749b	258684004	1		
20c46515-2375-4432-bf5d-625307c5a6fd	258684004	1		
ca26b7c4-2514-4a18-b21e-5d18b9cb6a43	258684004		1	3
885a44cf-7716-4db1-af1f-67f4279d003f	258684004		1	3
c9bd3c57-bbe8-4b9e-9a5e-faa16d9f0ff7	258684004	0.2		
ef036d1c-6e45-496d-b277-6a2ece1035aa	258997004	200		
5e53ee18-aee8-43ef-8fce-6f74b6d5ca08	258684004	10		
558d1c76-79e8-4046-827a-aa0d668fb6a0	258684004	10		
1434ba64-227a-451b-95f2-325bd779a3a6	258684004	5		
2eb45a03-e72f-46c0-89f6-c006b55cc2c1	258684004	5		
631b802d-ddab-448e-a884-4c1878594b0b	258684004	500		
2b044e34-0904-411f-91ac-b197ed7ae296	258684004	2		
4f4ac8d5-097e-435f-a48d-3c8e1be267e4	258684004	2		
aa4d9bdf-5f95-4d45-a052-ed0cc779bd94	258684004	2		
76b4b9ce-cc98-4bc5-ac7d-2471361ee4f8	258684004	2		
a02147f6-0cd7-4b9e-9473-e2c75c79e720	258684004	1.5		
b0c2d4ac-dcb1-49ac-9433-e7807321fb3a	258684004	1.5		
53dfff18-c455-4354-805f-faaf021a57f3	258773002	0.25		
c658376c-6e2b-4f6a-b0a2-a08eb4cb570c	258773002	0.2		
7690a195-090b-4ace-aa2c-d920301e15a5	258684004	0.05		
a2b5a9ef-77c6-4dd9-b3b9-9134f2e17b6a	258684004	0.05		
17a2453a-fd22-4cf4-8ecb-d137ae3a7821	258684004	0.05		
ac8b6974-93fc-4405-9b88-71edb6762a74	258684004	0.05		
a1dba9de-7838-4349-b964-4797aace5068	258685003	40		
3b351f82-c828-402a-9b56-17857ac85c6f	258685003		20	40
71839c55-1c52-4043-b579-191ebbc85abd	258685003	100		
b14832f8-c2db-45e7-b4ab-2df4c18e53f2	258685003	100		
d5f9903f-4db8-496c-9fac-32eafe3f36c8	258773002	0.6		
31a3e157-e588-442f-9888-2fe9b6d902f4	258773002	0.6		
d80d5c1a-8df6-48cf-8819-75e44b3c824b	258684004	15		
6bfd9df4-55e3-4b5e-a6d3-caf4b9d484a5	258684004	15		
1b13b26e-f296-48ea-9e3e-07cbfb982c6e	258684004	4		
a3f3dc08-e228-4144-9148-b2d0da1a749c	258684004	4		
f8478490-941b-438a-854a-9e33643e57d4	258684004	4		
f3107521-4004-4426-92ea-059f49c0aa56	258684004	4		
51dcd34f-3ec2-408b-8703-40bd7e5ce3b0	258684004	20		
2a44d639-a2ad-459c-90a5-089156087649	258684004	20		
03e8d664-2617-43dd-8b92-4026dbd1f123	258684004	20		
e76bb35b-53e9-4959-b3a0-9f3284744af5	258684004	20		
f8182be1-b88d-41ff-89f2-bbd0610696cb	258773002	10		
94bf62a8-17f1-49d4-99fe-3da988c73d1e	258773002		10	20
0a1c8b02-1d62-43f3-bede-7c0326518059	258684004		1	3
ba4df886-c814-47d8-b795-adb34a69732f	258684004	1		
e792953e-52f6-49a7-affe-321aba994ba0	258684004	1		
49b652ab-d29a-4ec7-8142-f09a87e0a66d	258684004	0.5		
5c28a70b-4e51-4322-b606-0f40eb5b7cdb	258684004	250		
5699cca8-5042-444e-8ece-91dd6e5501ee	258684004	5		
04a0c425-c8f3-4b9e-9e3b-04371fd9bb06	258684004	10		
c7d7b5bd-d7c3-4b43-bf0d-e0ea9a66b01e	258684004	10		
24aafb33-6a4a-49a1-8e31-22737f867170	258684004	0.1		
2f276e1b-4406-4762-8bbd-cbc8fa83dc15	258684004	4		
a7543f10-b263-4260-a822-7cf037ec89a5	258684004	500		
0ddbfad0-85c0-48e1-849c-f7f2d6899c44	258684004		12	25
452a8562-9807-4716-b7a4-cc72d37f6437	258685003	100		
490b5732-1820-4055-9195-0b1488bd9090	258773002	3.2		
b8fd794c-6545-4a27-bc81-0f93091ab80e	258682000	1		
18337e44-ce83-419d-b8f7-1844f3852891	258682000	1		
e2fa2927-5803-473f-9eb2-d89a8b727476	258682000	1		
75e5ac81-688e-4349-8f0b-317b3b9587ca	258684004		10	15
e401adbb-4b6e-41aa-9a49-d94e4f85203c	258684004		10	15
f4f2f4e2-aa23-4e3c-af7b-4705a7e40a4a	258684004		10	15
31cc60fe-4b1e-44c3-a9b4-667968f55dd7	258684004		10	15
a3ca9781-8db4-40b9-aba0-df97d7d9640a	258684004	250		
3ffbd4c0-9a3d-423b-9ad4-21a9ce4e124c	258684004	500		
296e277c-96c6-4779-a388-7efedc2da5b3	258773002	3		
e019a454-e65e-4df2-8985-44a40ae4844e	258684004		50	100
3ce48c13-6cb4-43ca-96fb-22066ada5d3d	258684004		50	100
2e251bc7-3746-470a-ac66-1abd3e555169	258682000	2		
3ccbead5-3b93-4bc9-ae37-fb3da95c4ab9	258773002	1		
35beb3b3-2fb7-4553-8219-11e037135df7	258773002	1		
28efd6d3-0db6-4e92-b25a-ca2e6ef1f3b0	258773002	0.5		
9a543575-6eaf-487f-8632-04d1dad4ebbf	258685003	0.05		
570c9863-6b4d-4441-880a-c06f9f5e8ffb	258685003	0.05		
20676919-3104-4ee4-aa0a-67c8431b28bb	258684004	300		
73645f3f-e908-4c82-9cff-6d4e8adee526	258684004	10		
68f4e70b-0fea-4277-bf4c-5febd20217f9	258684004		0.5	2
f9ee7f07-4e89-4cb5-a241-5c186a8c638d	258684004		5	10
853a116a-da8a-448a-a9c7-152b249ec7f0	258684004	0.3		
5b565cdc-e90a-4571-a82f-62c8204f006a	258685003	1		
7c90880c-be5c-4e46-9654-5212dab46fdc	258684004	40		
be71c193-d99b-4626-84b2-b814082d90f2	258685003		5	200
5b7bc77b-8354-4f22-a140-60022834e589	258684004		0.5	1
06f8e59d-69aa-4f54-9846-d3a00ece6e96	258684004		0.75	1.5
8849bb5a-bb60-4e20-a75a-e54854f2d9eb	258684004	100		
d19f4d42-ad9c-48ce-8ae6-6041c5c0d3ac	258684004	200		
dfc9c1ca-81d0-4c55-b9b4-9719e11b3dc3	258684004	5		
de2fe3d0-6566-4f32-a693-6d16f4b72655	258684004		1	2
ec7d8aa7-84b0-4a85-a055-6649e5568f93	258684004		0.5	1
eebba5f2-1549-4877-80db-8d153e93316e	258684004		0.25	1
72490e51-e6e9-4bd3-bfc4-dfee5cd2ff5c	258684004	0.1		
8ddcf9c3-c4b8-4346-9fa2-723f1dbb4749	258684004	0.2		
5db9f8d5-c908-4fb7-b99b-b0b00a9c6821	258684004		0.05	0.2
3ca030fd-0b15-4ccb-912d-91d03aacd92f	258684004		0.1	0.2
747cc902-0c1b-4561-829b-66fb333e6bb9	258684004		2.5	5
8bd7be9b-f917-4531-a656-d92353544b48	258684004		2.5	5
a6f691cb-8b0a-4c92-8930-f40f8e50fb49	258684004	40		
701a2bdf-daa0-4708-8275-0c86366c6632	258684004	500		
aae8c439-bf62-4960-ad24-08990f2eb265	258684004	500		
61997597-c93f-4035-9438-5c7bf016cc2f	258684004		25	50
ec52282d-8bfb-4e3f-99c1-dcd31c2dd734	258684004		25	50
85a4cc3c-46ea-4766-be9e-40e2a7a35a07	258684004		1.5	2.5
937b8d04-2579-4474-994f-c09de9fe4d3c	258684004	0.5		
afb0dc25-5b5a-4b43-929c-0881f8ce76b9	258773002	500		
a4678439-6716-48dc-a7c2-7c9027fdf4f8	258684004	0.9		
236911b9-18c2-4ba6-b671-566aa6e06915	258773002	500		
f51d915b-e3e2-4b8e-8520-e2323f99e2f5	258773002	1000		
