id	medication_id	value	units	description
f7a3a0d0-6bc5-45d7-8d8e-6328150c5274	8778c90a-ec76-4248-86f2-4274acb6ae8c	1		CAPSULE
f1b2898e-3d93-4815-846d-bdf170901440	3f4bb4c7-df2d-4c4e-855c-8e0a53de1aa0	1		CAPSULE
41efe1b9-f79d-4bbf-bd97-d69b83a75b37	23e891ea-4f25-4fc1-9fda-63af8d63e094	1		TABLET
e1344722-2d29-45a7-9432-cede1cc275ab	f55ed721-3ea0-4a22-8c26-c8b6be0f030e	1		TABLET
8ca70117-6cde-4642-9308-2a715ef6cc69	f5090643-e687-4cbf-b008-5c6fa29159f3	1		TABLET
acce7270-9cdb-449d-a221-dcfd58997d19	6ab36ff8-0321-41e4-abc1-ed744501c75b	1		TABLET
1f225d14-d04b-46e2-a624-acede752b4f8	49174b4d-1b54-490e-a6da-83c56233feb3	1		TABLET
281a658e-c15a-43ec-8592-bf9766fe0120	df74c665-6d2a-4b88-88f9-a27376385334	10	ML	SOLUTION
98c77f42-806a-4586-9063-66dfba94fbd5	be834255-080f-4b0b-90f3-8b44da75789e	20	ML	SOLUTION
f27633c4-2476-4482-a6e0-ddf2e565c861	6436d822-7c41-4f39-b6a7-5f66f55c6da7	40	ML	SOLUTION
85d727e6-84e6-4f59-81b1-02f674ed61d9	2c1d66a5-0970-4cf7-808a-56e1f43f03f0	10	ML	SOLUTION
608f3c34-0ad2-400c-b495-ae28894d2905	3bdb6a91-b4a5-48e1-99f8-d7cc84d51e33	20	ML	SOLUTION
d0f1b968-da80-4839-b4f2-13ec464e51c8	4c9a778c-ed44-4f14-a9f8-7266365c2229	40	ML	SOLUTION
8adb5979-0f07-40b5-89cf-d810d648f730	4f2fe935-e641-496f-9e53-4df5318cdbe3	1		TABLET
b4510401-3383-488b-bb2a-075c400a411d	359d0d88-d1e7-431d-9bd4-efcf290738ba	1		TABLET
fe19f683-39c1-4b01-81ce-dcf4884811b3	c8a216ac-31e4-4c32-9332-6593fee1059b	1		TABLET
70ebc023-3203-479f-855d-b1a9e29b87b1	53a93a27-1aa5-4a50-b98a-5f4e54fb14b7	1		VIAL
33a642d0-1df4-4744-9ce6-daf234d5a6b3	d23ed2eb-d959-4ac9-8d6f-7d1ad3e3e614	1	ML	SOLUTION
c6879eb3-1d8d-4300-9045-073b09766441	e4c57ede-3295-49ad-8c84-8ced238fadf7	10	ML	SOLUTION
77bfc9eb-84ec-4f20-b37e-1eb425b87d02	f11e2841-e536-4910-85dd-6773f6c92720	1	ML	SOLUTION
aeed8d47-abe8-4cda-9494-1aab82ab4e85	5540b861-eb81-4d10-bad4-9e0401a70043	1	ML	SUSPENSION
38361490-d160-47d6-96cf-b7fe9bc5aa45	bd7b787c-4422-4ab6-95f3-1e9ee469fdd9	1		VIAL
384e29b6-18bf-4430-85da-f33ef27933bd	552a6129-2bdd-430b-8293-ec9458e98e42	1		VIAL
4163282c-972d-486b-8139-ffe615a385fa	5a291f6a-3188-4cbe-b9df-9e8615b86163	1		CAPSULE
518e1cc7-c325-4a9c-bfce-74df65e74103	8c346016-78e1-4528-9fd2-34d23fe26d7d	1		CAPSULE
d0e4c50d-f960-4098-9ae7-6e3ab126b2d0	083ec087-095f-4414-804c-0d2afeb5e1c4	1		CAPSULE
b5aaddf4-70bf-4fad-adde-b8c479933115	b65c8487-c155-4719-a7e5-9049b4705815	1		CAPSULE
09c2a758-257b-4bf6-ad4d-af37a09afac1	5c23ab54-1b85-4799-a11c-cd4c9d920b17	5	ML	SUSPENSION
5bd3b447-02a8-479b-b332-060858a8343e	fcfea126-c30b-4f32-9e07-477401f0f9d9	1		TABLET
19dce905-5ea4-4634-9702-1ba830222dd5	fc38df62-d7bf-407d-a97d-6927ab8f49f9	1		TABLET
9cf6ce4e-17e1-42af-913e-924485a5d2aa	e39a2338-db3a-49f1-808c-06d72de72811	1		TABLET
1dc01688-7618-4ce6-be8e-7c360d3dec76	6179988a-5748-4660-a11e-36fe0922d126	1		TABLET
2345c1d2-7bc6-4c6e-96d5-921769816280	4c886951-a58b-43ec-9153-1ffcfec405db	1		TABLET
89afd449-9bc0-4336-8826-4ee9182cd4a9	561b8c7b-2bcf-4043-ab4a-a7eac343236e	1		TABLET
a16a1cab-2ad2-4c27-a68c-027b43461ff7	ec3647b4-0bb7-45d8-be1c-90f4d9f3f871	1		TABLET
6bc80650-e704-400c-b575-c40f42198634	e529ae18-1051-45e6-9285-2e554e40d829	1		TABLET
537f55a5-5185-4d36-9868-1fa3c33c2d2d	3880f901-cd1e-4370-8b18-868fe8287e7e	1		TABLET
1ac011ea-3144-4acc-98a8-dc10a1e17b25	bd3a9653-5a52-43f4-86a7-599257887607	1		TABLET
3830cad2-9c7a-4631-b187-c49e79e88962	85dfe132-3914-4397-8195-89786b72f468	1		TABLET
5dea6b7a-ee12-4b52-a7da-69d2621aea81	b596ba4c-62af-4dbf-a520-8cdee9bcd4b6	1		CAPSULE
c7f7d0ed-074f-495f-9007-b4a4f26b69d7	95af8255-e83b-4cdf-ad45-c066d297d0c1	1		CAPSULE
698ae827-aa37-4dda-a7b4-b3fe4500c213	b5f1a084-9a58-4066-87c7-3a919905f212	1		CAPSULE
8323a872-ecb9-45a6-8332-0b99c2f7b136	57e9c784-4840-48ec-b44c-7b6808a9d745	1		CAPSULE
4f411ca1-0a12-4a4d-b760-df15193445d2	257b7a35-fb21-4c82-927d-167b2967b82e	1		VIAL
d3dacccf-530e-462f-a399-41a85debed7f	4cc4a04d-9db5-45f1-841f-354f32499a64	1		CAPSULE
1ecd42ca-198e-4741-af3a-8e120e465565	fc28d81c-4413-4d9d-9a8c-4bdf88655d24	1		CAPSULE
d6238ee7-6e48-43aa-bf65-7476049ded88	3178d3f2-90fa-4356-9b47-bd9ded8217e4	1		CAPSULE
0ac0c1c1-54ef-428a-b022-e7d57157a197	0dd316eb-d951-418b-82b7-271d3e9b9520	1		CAPSULE
90e7c414-74f1-4971-949a-c7df721b5ec3	04c4d001-886c-4163-8ade-f26e56afb52c	1		TABLET
a8e7e168-de2f-4a6e-8e95-9c670ba6765c	7b85f1e2-7fa4-4ea3-9929-ecfe2cd6ebd7	1		TABLET
53963bcf-7b98-4a1b-978c-94739e478d20	f9353114-1c4a-4538-be78-588059ebf15a	1		CAPSULE
e1c5243e-8d2d-46e0-a8a2-e9787d649d8e	498d8267-b768-45ab-a1c3-3833949f0158	1		VIAL
f0d30c94-6f6a-467b-ad06-c9e8ee109b40	781f8bfd-1986-4e7c-808f-d966eaa30125	1		TABLET
df3a5758-8ba2-4d62-ba9b-0d19f17ff7c2	b794b319-a39f-42a2-a118-7290fc3397a9	1		TABLET
80ec7f7c-6bb6-471f-afa6-bc9f4f7519ff	ef28f78e-7ebd-4ea1-8b5a-ee2334678a35	1		TABLET
1353ae35-a585-431b-a03f-1839f2603c10	a4c3eda4-9810-4d1e-af03-9b1af7558d53	1		TABLET
4acc103c-fd3a-44b5-b993-ad64b33372db	0e76221a-b6a7-4e16-a331-34789cd16b5d	5	ML	SOLUTION
bdf91713-c156-4981-a9ca-68a038b09a8c	97e662e2-dbcb-4881-9a27-ca0d1dbd3433	16.7	ML	SOLUTION
7e94d06e-b024-4680-a93e-355d994845cf	6c1bf742-2fe2-469b-a567-501f76c58f50	50	ML	SOLUTION
a02a358e-fc3f-4d80-829c-4ae5fd317a9c	cd5ffe90-61ed-45f4-99f1-9e77e205cf1e	1	ML	SOLUTION
d13c7e1b-9ccb-4c92-bf65-0a4a14780c6c	2c463bb1-7d85-47e3-a568-d06702d76d12	1		TABLET
e0397a15-8a8d-48d8-ac35-8b517b6ffc73	c7625b20-fbb3-4228-908a-dfdb1d568a26	1		TABLET
c9870c7a-5bdb-4edd-8009-1a219c272aeb	43108c1a-3f9d-4200-b690-31f8aed6f2ca	1	ML	SOLUTION
59e1123d-0857-4836-8be8-9b5bfcfcbd8b	d1144bfb-29bc-48e5-8aa8-9a1f5a617773	1		TABLET
d53d6210-e114-4af6-8cda-f9aa5eda0d1b	fec1440f-64be-4a4a-9fd7-a16db5cea4c8	1		TABLET
ccb52341-064c-4fa9-81d0-fbf3495cec86	325259b2-2697-4408-b35d-75083c0569eb	1		TABLET
a4f376e9-1e7a-4712-bfc5-cf54a47158ed	bc526090-8a39-4dca-8fe0-bd86c1bfaaa6	1	ML	SOLUTION
fe230d17-36a3-42cb-9443-9ea334d95f7b	37c7aaed-0d2c-40f1-b0d6-4f4ffa08f8a8	1	ML	SOLUTION
3bcd5e0c-3c64-4073-b018-ff128a189c0d	c3d29c3d-7c66-4a44-93ac-b67c53bee925	1	ML	SOLUTION
af215a74-fa7f-40b6-9803-5a6289a8eb55	a121316d-aefa-4290-8fcf-c94f94ad4a0b	1		TABLET
b6bcad01-5efa-4ae5-ba9f-e5d62f972292	eec7e74d-aa44-40ac-a00f-8ce77e90eaf3	1		TABLET
1c2f0ea9-e495-4ef8-adf6-e5599fecd6d9	f93ba7f8-b899-4a6a-9f38-14c211857320	1		TABLET
372d2ca9-76e4-4cc4-b1d9-c3db8321861d	ff5ce2a0-b5c0-4f89-80bb-7f95f3cb68bd	1		TABLET
ccb5ac2f-db84-4e74-b254-0ded79d169ab	160f790b-f672-4177-8b85-7b82384efd15	1		TABLET
eb8aba8d-1e72-4196-8182-3065ae9a18b5	8b9cdd3d-e925-4dd6-99cd-7191ca07ce40	1		TABLET
7930cb9c-4ed6-4f8e-9c56-8acbe761cf92	4231ebed-844a-44a4-9d06-f492a4d9d92c	1	ML	SOLUTION
57453850-d532-409f-9968-afdb0796da5f	5ac947d7-8958-471f-b536-f52dcaf1340d	1		CAPSULE
2ab959da-1b7e-48ac-83ae-f8ea862a4aa2	7c4e9f82-b926-4f8f-aa94-e97b487c04d6	1		CAPSULE
a9a3a214-8bf8-4ceb-bf67-81f4013b3b9c	e606497a-ebaf-4021-a431-05fa297af3ee	1		TABLET
b4e20096-ebad-4f1d-b9ea-48500c68e475	5c124134-1588-4624-910d-13dade2c0206	1		TABLET
8c1de015-ce11-45b3-a28f-dc89d71fa667	6b64698f-a017-4e37-9f52-291d2bc7a9f9	1		VIAL
e9dc4d67-f450-4491-b9a3-ee5ff46fb2f3	2fa08259-70c3-431b-807f-18b5ae4338bd	1		CAPSULE
2e4a69a4-dc05-4cec-b217-40061dd2fcbe	25809020-452a-4edc-aba2-044db4a98c31	1		CAPSULE
2479f5b3-0251-4415-977a-187ac40ef5de	f03a65da-4f44-4a45-8af5-0bce13db9e64	1		CAPSULE
4cb44cdb-b7d4-49eb-b15d-a75519f33bc6	ae0c1bf6-25af-4bb9-9956-b23fa4b31a28	1		CAPSULE
ac05324a-a57f-4f22-8769-f4321bda0ab0	e51a3fba-a9c6-4881-b0cf-ede9dae18f52	1		TABLET
946f46f6-7374-4d9c-ac8b-1d258761ec11	8b095331-b1a0-487a-8d7d-235efaa4bb7a	1		TABLET
3bb7b69f-ed59-4634-98f1-fa0cc36cf82b	07a0bf03-5c02-487b-98c7-b5e632137d6b	1		TABLET
383e2a70-4a17-4557-9acc-c732100b554a	1e9a29ef-e53f-4e60-87b2-888741848f3f	1		TABLET
ecec18d1-a246-4a97-b30b-f5a2c2c5d4cc	89e82d37-c75c-4992-9cea-dfd8de282583	1		TABLET
bce0f491-3b2b-43c6-92b2-07985e40c81e	d003a53b-483c-4e4b-8e8c-b5fa8caeb845	1		TABLET
13dbc7f5-eaf0-42b1-89ad-99672a783500	5c322928-b6c6-480b-8214-6b5faba7e103	1		TABLET
1cbba287-1faa-4ebf-a452-58de38aeb37d	ee373d88-86e6-4948-8d42-5476b054ddcc	1	ML	LIQUID
a755d80a-ea0f-4b6a-b9c1-4374101e54c4	633b9e4b-cbe9-4e32-a07d-12a3f814eb8c	1		TABLET
bb5d07d2-5509-478f-bd1d-07117e604557	a6ad070a-4237-46b0-8e72-8c762138b706	1		TABLET
a4366393-0349-4e63-8634-c58de0d07b53	cd58e1ce-a396-448b-b441-1288d9bd7d45	1		TABLET
d6b35340-4e7b-43e5-a70e-619f2c8199f7	707a825a-38aa-4366-9e24-07d34b6bfef1	1		TABLET
aa32ebc2-dc1c-41ae-834e-4e2d9e1e7fce	355da78c-20d9-40f0-b945-b82e8001d132	1		TABLET
17547fb4-ca2f-4cfc-9a73-1591c1d4cf43	f4a0fd00-98c6-4b25-bcab-293341c5e9ca	1		TABLET
3e3b710b-cbea-4451-b393-dc1907ad2d46	14b107ef-c6c6-4ef5-ae22-e90244cf2dd7	1		TABLET
439e860c-f980-4acc-bcf3-07103d99503b	d120c256-8889-4f38-9b65-313428800d23	1		TABLET
796fc5b8-9b4c-4933-afd9-264fc59aafa9	ed008c06-69c7-4533-9d71-d51dc50439e1	1		TABLET
2f2400a3-e3b9-40ae-87f4-24f39165ef26	77c6d2cf-732f-418a-8369-3eb70dbd8048	1		TABLET
93ea1dc0-ed78-419e-ad2e-2c717fab92d7	0569280f-81d7-4fbf-8910-983d2de4760a	1		TABLET
9b8ad14c-338d-4a6f-9ca5-bff136451cf4	9261b72d-e0d3-4010-ae94-5b9820114621	1		TABLET
8ef99945-8bca-4109-8771-f56e0cec67e0	06a82910-dc6d-4fda-8089-16c3e4ffe594	1		TABLET
dee0810f-19ec-4f8d-9e97-ad3059563463	fde19e9b-d2b9-46ab-8fad-f32196dc3552	1	ML	DOSE
e805905e-6c84-42a1-aa7e-da82ba2690e1	50ac4c3c-8fdf-420c-8b7d-ac106ead1804	1		VIAL
553c3668-83e0-4710-afc3-47c14eeaf125	5327fbff-34a8-4c5d-8808-bc8f14707718	1		VIAL
334fd237-dfa6-4316-a48c-49b31f7ec71a	7d4188d6-8dc8-4bac-af65-a78375b63ce5	1		TABLET
885b4eb7-5cdf-4a5f-927b-6326ea5d68af	1c612004-02de-4650-a7ee-1a5fd462d426	1		TABLET
c470bd24-21c2-465b-9526-ab3569b8ad72	3f279649-918d-4e65-934b-6ee5cc25b077	1		TABLET
0661f78c-c0a6-4a9b-ad0e-2be8fcc14d96	7127ee6c-6f96-4ede-a61a-e228342f4b03	1		TABLET
754baf2d-e95e-4148-9205-59561b3dd9ed	cb17a371-460b-496f-8ccb-bd024e774ecd	1		VIAL
2c2d9e5c-10f1-4055-8062-0bc49a21275d	d2aff389-4098-4de7-a886-cb0ca1b29449	1	ML	SUSPENSION
e229b5d1-8419-4c08-b28a-9ef60101b295	23060344-8948-4e02-b544-f36bc15dc30b	1	ML	SUSPENSION
eb80fbdf-1ad2-4a1e-b155-6f42235cade6	dabcfa2c-2675-4e5e-b06b-3cee25190a62	1	ML	SOLUTION
5ae012bb-397e-41fe-a311-d7ce65dac69d	f261eb81-4bcb-4311-892b-529e396dd21c	1		TABLET
1f537e53-bad6-4954-8b07-da525c3d5b0f	7da44ce1-c342-47c3-96c8-ea2fb90a239f	1		TABLET
23d6b17c-c6cc-4535-8b92-9c4d282e375b	3260766b-3a4e-4430-8fca-9455c988f4ad	1		VIAL
03bf71f4-d7e1-427a-af0b-71f1b8ce3fc5	4bd85fcd-44f6-49de-90a6-756d2211530d	1		BOTTLE
2b6eace4-14c5-4611-8d3f-e996add194f0	f0fc2df9-46b5-4232-a49e-e466bc1734e6	1		TABLET
1f9cad1e-ccdf-4957-b9d1-ce9a2e0c85fa	aa9d0346-e4ce-4d33-be2d-0da588b86cf0	1		TABLET
d7c767f7-fae9-4c03-9334-a9166775f7a6	139f36e7-80d1-484e-a87d-63a950486f33	1		TABLET
98513d10-8315-42fa-b68b-ef8a294029e1	ff5c66da-4e82-429b-9952-ef079ec5827d	1		TABLET
99962c7d-45d7-4b9f-b2e1-0cb9736a898e	5255b341-8848-41db-a8ac-b179fa5e6dfd	1		TABLET
b5d0bcc9-c270-4c14-bc44-17e0a50c1dd3	da1ac802-f790-43ea-9bf2-eeb439d6037d	1		TABLET
515a8d6b-c3a8-4356-af08-6174a7172fc2	67640de7-c809-44a1-ae5c-a2425b98b8c1	1		TABLET
6127975a-42dc-496c-b7b3-672e509b5544	9d0e4453-f6d7-445d-806f-21b9fa9adb7e	1		VIAL
9a70004c-6209-47d9-9893-2a6e581b6919	efd35d2d-a04f-4fc7-b758-8105aea4cef7	1	G	GEL
7259ba04-f4cf-4830-9663-4d025192c2bc	d7af73df-2f2b-41a2-9efd-c6acbe4f661b	1		TABLET
21a86ede-111d-44a1-8400-8ea4cd61056f	559069e6-bcb8-4bb0-b6d3-fe3d9b18e55d	1		TABLET
4beeb8d0-38f3-4965-8483-878aa39b948e	8ace4d40-5556-497c-9c67-b2f64b9bc06a	1		TABLET
fdc5f6da-8c3a-45e3-975c-67631d58faf3	472b4fda-a41b-450c-9ce8-2c3b0c5c7a6e	1		TABLET
a316945a-0dd5-45e0-bc47-690e6dcd7611	0d91abea-84c0-4f99-924d-f8717b478753	1		TABLET
beee67ec-7b2b-4271-9351-5e2cf2f12473	44fe22e0-b7f4-4848-8e16-05e6e027d5e6	1		TABLET
4cf09034-c931-4bc0-809b-d776ac03bb57	156f91fb-f1d0-42c4-853a-61668ef466da	1		CAPSULE
378c8b46-7bc8-47a7-b0f0-bf2abbda8703	6f40496d-3840-4699-bd05-b2d85e4b78c2	1		CAPSULE
3f0d4d08-246e-4a74-ad9e-f044c0a88e05	768c48d5-0d98-47de-b7e7-7d46ab7f3f5b	1		TABLET
e6b2023d-efe0-4bd7-9c2f-4b511c67a706	e53813ea-8031-4507-8592-5ed6a77c5561	100	ML	DOSE
c7a4586a-63a9-4344-9acf-dd7ca2e4f90e	360b3a9e-c908-4ee9-9bf0-161740601b47	1		TABLET
4025ba3a-7793-46b0-9d50-9817e6da11ca	4c637e18-1e1d-418a-b840-50535aab09d8	1	ML	SOLUTION
18145b10-e16f-403f-a96a-aaa3cf9a1018	0e709a9f-d0bf-441b-b95e-237de79cbcc0	1	ML	SOLUTION
cc375464-b7ed-4e48-8e44-f274dd1d9205	645bec9d-69a3-4cb4-8596-798e2ae97a48	1		CAPSULE
1d682d97-4fc9-4a83-a8a1-195b14881953	1318b24e-4228-48f0-ad35-bc9e979f0ca0	1		CAPSULE
ecf22db0-81d7-47c8-ac4e-16ccfeecdf23	abb874d1-873b-419c-b758-6bdd57dc2e37	1		VIAL
5eb6fff7-6c78-44cd-a82b-d7c0f4877135	2a4b91af-7156-43d8-aa0c-c7b59f7f283b	1		TABLET
a375e434-77d5-490e-b283-1cc7652546bc	3d91f6a8-d06c-4e88-97cf-e2e8cd438697	1		TABLET
ad140f4d-62c6-4d0d-ac70-515036425412	2c96ed24-9a94-4319-a577-e8563d2e5239	1		TABLET
4d94f34c-78d9-44f4-bdb9-fe06a074e0d6	5551a3c5-e3b5-4579-848e-309e76c24818	1		TABLET
e8e27665-12f1-49c4-8cc7-dd14e7c70b7d	45f9f2e0-c6a6-4197-8a90-15b0e885b042	1		TABLET
d44f8971-7eb4-4cb0-ad45-3a0bdebdb8b0	8c504aed-e3da-4043-8745-0f72030ed532	1		TABLET
0dc46b0f-5d59-420a-8ac5-fb63b1f68109	94de277f-9a04-459c-a137-d0dc8dcb0116	1		TABLET
6b715c2d-3676-4e65-b044-7c151414d0d9	7d8f8c9c-aecd-4268-a25f-dbf26b3d4fe6	1		TABLET
63ef54d4-863c-4ee1-8f49-554c870a610f	086b6eb4-1ab0-4c54-83f2-5faaceaa8c8e	1		VIAL
5842f07f-74a2-4800-b021-c3fe3b3b8cce	8e5cca4d-5801-4386-98be-1bb5d743f7b1	1	ML	SOLUTION
5518be26-8183-4869-8326-eb7d86a4c612	228c0a47-cdfb-4c8c-a337-5846f0bb16c5	1	ML	SOLUTION
7cd887ca-683c-454e-9123-6a34f1849229	5f0623e8-244b-48b8-9be6-e4ca073fc3a8	1	ML	SOLUTION
79869bed-b0bb-40ab-8634-de446143c8a3	8b06bdc4-3be8-40d2-ade2-4115841be574	1		TABLET
849f2daf-d2d1-49a7-ad91-c1915e08417e	c9a143bd-d784-480f-adb1-6a78086401d1	1		TABLET
74ce9906-807b-4137-9778-3ab263558c29	71aa57cf-c9ea-4e48-93fd-ec456de72e62	1		TABLET
f237b733-b0f8-4895-81ef-da95a37cd5c2	74cffc1c-f4a7-407c-868b-bd9205bb9e38	1		TABLET
d2f12415-660a-47a6-8370-94d847961bc1	4f872ff6-b62f-4c85-a6fb-a5eed59c8dfb	1		TABLET
ec89497e-cc4a-4ec7-85cf-e7adf99cee2a	8d6d6324-1561-4a15-bb62-df78fec3c7fd	1		TABLET
a09a3171-c995-4d30-baca-bbbf859beace	4814b63e-306c-4893-96b0-5a8b089d82ce	1		TABLET
654a364e-3717-466b-a6c8-99d0d38731db	244f6044-d580-4c7c-ba67-71096eaffc22	1		TABLET
32d2c33e-f962-4210-969a-bdade18c72a7	1b508c72-31d5-4cc0-a77f-0e4036271f1e	2	ML	VIAL
fbc49a2b-7694-4c39-94c8-9f4abd9fdd00	1acd6bcb-be59-47b8-ab17-ad8c3549367d	2	ML	VIAL
23052475-2b5f-42f5-afa4-2c24368a2994	0f12902c-51b2-4aa5-bcb7-90abad6c2d1d	1		VIAL
474f4f78-57ed-4320-b626-053065ce007f	2c7cdffd-ef92-4785-94d4-7ab0ae653925	1		TABLET
5449d7bd-5438-4789-8ca6-2826fcb15784	114039e7-d766-4a72-9635-2f3dbc0028c9	1		TABLET
fc57c26c-0029-46de-85b8-505574830c40	50bea71b-8a1b-41f5-8f23-440f7e8e4813	1		TABLET
69d341a2-d0e4-42e3-a91b-dcce879890ca	b734ad29-78cf-406d-bb3f-aab86c9ccfd6	1		TABLET
d7976806-760f-468c-aa20-09f8a2645649	33632697-c26a-4fc3-a1f2-9d2cf1a85f30	1		TABLET
2fd9a592-e64c-4140-9ea5-c78cec166d97	bd230cda-d143-460b-9eab-c8f66cd72fe4	1		TABLET
867bae33-52c6-46b9-937b-f3eb46d12342	46964d7a-772b-4e28-955f-f3fe21c4a133	1		CAPSULE
2d5e8f52-9eca-4a22-bc84-e8306444672f	6e308b17-7164-4e8b-ae25-035265e4cd09	1		CAPSULE
efa24b86-10e1-4b7b-bf1e-7d194338762b	0ba43d1b-f98d-44c2-b5c9-7b7ff2d00aef	1		CAPSULE
7ef68111-53d3-436d-b676-11ead7026bca	32420484-2c3c-43bb-b27c-dc894b80d970	1		CAPSULE
a48ace4f-ca4d-483d-94b9-848e96b0c80d	42ab915a-b52e-4685-8518-ade2d71b5484	1		CAPSULE
044a5868-df00-41d6-a721-a04dce348f19	6cfda1cc-7798-4df3-bbad-c1e07468e091	1		CAPSULE
662015ec-21ea-4f1a-ae38-a03b5bc89c62	f8c03050-5083-47e6-a113-493133b9b616	1		TABLET
56243ca1-6c5d-48ff-9343-70f6b58c9285	201f4620-075f-4715-9131-910a42c22e10	1		TABLET
a4752d6f-53e9-4845-b4ad-aa75506456b3	c215e0f6-7361-434a-84f0-e98f064ba683	1		TABLET
2fa6f8fe-46f0-4228-873d-aac1a9c3aaef	47043566-6ddc-4119-85fc-573b690e761d	1		TABLET
35f6b91d-a3eb-4c11-8a31-76c3898468fb	82e979d2-eba7-4384-8328-9d44dbcab253	1		TABLET
703ddf2b-06b7-49e6-9c33-1f035e1424be	ca9478cf-a079-482a-b078-c6457258bc6e	1		TABLET
a8be455b-24f6-4111-b42b-36faf8970444	0ba8f319-a01e-4c84-a9e0-e07283d2c5b7	1	ML	SUSPENSION
53876b23-4813-47c8-af4a-0cce7af7744b	6474b5d7-17d7-4f17-b57b-76e05c7af19f	1	ML	SUSPENSION
d2667c09-9d01-4a55-8bf3-6406068c9305	f69e9780-4678-480e-a48c-49c9ada8abe4	1		TABLET
017f65c7-3c7b-4e46-b947-021d5fc61a75	4b731575-16ed-4f27-a353-78a6b8be541a	1		TABLET
473f0e25-9809-4dc6-a084-920b463c56f1	54eb7fe4-1adf-45b2-9bf9-012de360b1e9	1		TABLET
cbc383c3-b7bc-463d-b946-5ba37cb1a533	9ded82db-6847-482a-9c48-36c011269bd6	1		TABLET
55b12eba-e983-4c81-9ed0-49b00c61421e	ca4f888a-5602-4ec3-afd1-38fa1e275cbe	1		TABLET
0eb9641f-cba7-4a08-a1bd-7f794f6b0f04	53dcd1fe-e4f4-4d6d-937c-f2f69911736e	1		TABLET
b1799fda-6b09-4ff7-881f-edaef29dbb69	2bf164dd-46a1-4108-9306-e79c81294283	1		TABLET
68717fde-ff3f-4a8e-a538-a10690e5fab4	eca18a9a-11bb-4dcf-88fa-dfe26dc1cfd7	1	ML	SOLUTION
ebe65a2d-62d8-4155-9952-9bf98e8019de	fea140dd-706c-4cb8-abb3-bfc52079a91a	1	ML	SOLUTION
5d03ea54-b6b2-49dd-8cc9-e38e44a4c68c	40142376-8ff9-4ce6-a1ab-3b9cb35bf42b	1	ML	SOLUTION
f471e9eb-4a88-4973-b284-6bb735b915ea	f21d743b-c39e-4578-83e1-fb10c06902d7	1		VIAL
828573cd-de00-4fe8-bb63-171549aa524c	936edfd8-5dfb-409c-aac2-202e24fef2f8	1		TABLET
dfa200d2-6a06-4fc4-b006-aaa18b369217	687ea886-3c9c-4877-ad0a-91783698716f	1		TABLET
edfe9a8f-e887-4045-8cd1-09ee5a2a47bf	1eb05ce2-992a-43da-bb16-804771ca2cf7	1		TABLET
6eae6d24-c0a7-40a8-8619-a6a38353d9a0	b4061611-7d59-43b5-81d7-7ab6810150db	1		TABLET
7e021a75-e45b-423b-81ef-d2000e776057	e696627a-3e0f-49a9-8338-a15290c4b8a4	1		TABLET
f2c622da-6739-4b2c-9466-d4f1c371fa63	eba72514-f44c-4560-af6d-0a839f6928e6	1		TABLET
1e813cce-20fd-4ac9-9a41-9a0aa226a088	3c4edb57-f1d7-4e27-9b4e-6b17b14320db	1	ML	SOLUTION
f408d70a-042b-4b76-8c9f-94d57c0df272	683d9f97-63c6-4804-917a-4dfee0d981c2	1		TABLET
2c50d932-a63a-4299-a5c1-543c4e6285a0	a2fe3f51-84e4-4ef6-b35b-90ae0f9a2246	1		VIAL
c31da382-9cfd-44fc-8a8d-58ba9614f91d	263fd7b5-7211-4437-bba7-bd1cc4485715	1		VIAL
92a85d87-8cf4-4ee6-bf42-cf245b3cf71b	83ac47a1-dba1-46e7-9691-d9748ccfcb1e	1		TABLET
5866b666-16e0-4d3e-9304-e8e86bf32af9	c79c5be0-be12-4c8f-8576-e14e7f02b9d9	1		VIAL
269a1325-f885-4e6e-ab85-844cf5031ed2	c06165b7-c6e4-4558-b792-2dfd13fa3f19	1	ML	SOLUTION
fdcc3d4b-b172-444e-a0d9-3b8c99ba85fa	ca400b9c-4d4e-41a0-b00f-1b668115f96b	1	ML	SOLUTION
16814943-a0a9-4757-9ef5-4e76a3222588	3a13f37b-4144-4042-bfd6-500fe6ecea0a	1	ML	SOLUTION
0a494e0e-75e2-40da-96fe-f8e8e9492ece	d2024263-b5c9-475f-8862-e18af3e7b658	1		TABLET
cd109f42-e80b-442f-93d3-c42f9028a9eb	2f186a32-50b6-4043-bd3d-7af726fb9609	1	ML	SOLUTION
6f903ac1-28d0-4347-928e-718754fbf261	86ba918f-036d-46fe-8780-466ff164bb5a	1	ML	SOLUTION
d88283aa-7db7-4461-8d6a-04cc218a8983	51dfa92c-9fe3-49d9-b92f-452b3416e9d3	1		TABLET
5dc11684-3aa9-40e9-9434-71c1fceee603	9dd57118-82c2-4786-a29d-ff8d9bd677f2	1		TABLET
5199971a-c803-4872-a4b2-1518fa5fb9cf	51e4a79e-3fdf-47ba-b744-1d2433c5a08b	1		TABLET
576ba934-befc-400b-ad11-773166092249	077ad533-46f4-48fb-b144-41aeb7f275a8	1		TABLET
ec4a863e-9934-4ce4-852a-37486b6322c5	4482077c-4405-4694-b3b5-9c59a2082909	1		VIAL
f8ac4684-0d2b-4d28-a33d-705f56cf90fa	e1d3dd12-afc6-4a01-8d9b-86fa9857ecc1	1		VIAL
